CONDITION_ID	PHENOTYPE_ID
OMIM:101200	HP:0100702
OMIM:101200	HP:0200020
OMIM:101400	HP:0000006
OMIM:101400	HP:0000028
OMIM:101400	HP:0000175
OMIM:101400	HP:0000189
OMIM:101400	HP:0000248
OMIM:101400	HP:0000248
OMIM:101400	HP:0000248
OMIM:101400	HP:0000263
OMIM:101400	HP:0000270
OMIM:101400	HP:0000272
OMIM:101400	HP:0000294
OMIM:101400	HP:0000294
OMIM:101400	HP:0000316
OMIM:101400	HP:0000324
OMIM:101400	HP:0000327
OMIM:101400	HP:0000348
OMIM:101400	HP:0000368
OMIM:101400	HP:0000405
OMIM:101400	HP:0000407
OMIM:101400	HP:0000413
OMIM:101400	HP:0000444
OMIM:101400	HP:0000460
OMIM:101400	HP:0000486
OMIM:101400	HP:0000505
OMIM:101400	HP:0000508
OMIM:101400	HP:0000557
OMIM:101400	HP:0000586
OMIM:101400	HP:0000614
OMIM:101400	HP:0000648
OMIM:101400	HP:0000954
OMIM:101400	HP:0001250
OMIM:101400	HP:0001357
OMIM:101400	HP:0001822
OMIM:101400	HP:0002076
OMIM:101400	HP:0002104
OMIM:101400	HP:0002342
OMIM:101400	HP:0002516
OMIM:101400	HP:0002564
OMIM:101400	HP:0002644
OMIM:101400	HP:0002650
OMIM:101400	HP:0002678
OMIM:101400	HP:0002697
OMIM:101400	HP:0002697
OMIM:101400	HP:0002974
OMIM:101400	HP:0003002
OMIM:101400	HP:0003189
OMIM:101400	HP:0003312
OMIM:101400	HP:0003828
OMIM:101400	HP:0004209
OMIM:101400	HP:0004322
OMIM:101400	HP:0004425
OMIM:101400	HP:0004443
OMIM:101400	HP:0004692
OMIM:101400	HP:0005776
OMIM:101400	HP:0006118
OMIM:101400	HP:0008551
OMIM:101400	HP:0008572
OMIM:101400	HP:0009899
OMIM:101400	HP:0009951
OMIM:101400	HP:0009968
OMIM:101400	HP:0010055
OMIM:101400	HP:0010104
OMIM:101400	HP:0010554
OMIM:101400	HP:0010621
OMIM:101400	HP:0011318
OMIM:101400	HP:0011323
OMIM:101400	HP:0011908
OMIM:101400	HP:0012368
OMIM:101400	HP:0012761
OMIM:101600	HP:0000006
OMIM:101600	HP:0000194
OMIM:101600	HP:0000218
OMIM:101600	HP:0000238
OMIM:101600	HP:0000244
OMIM:101600	HP:0000272
OMIM:101600	HP:0000272
OMIM:101600	HP:0000303
OMIM:101600	HP:0000316
OMIM:101600	HP:0000322
OMIM:101600	HP:0000324
OMIM:101600	HP:0000327
OMIM:101600	HP:0000348
OMIM:101600	HP:0000431
OMIM:101600	HP:0000452
OMIM:101600	HP:0000453
OMIM:101600	HP:0000470
OMIM:101600	HP:0000486
OMIM:101600	HP:0000494
OMIM:101600	HP:0000508
OMIM:101600	HP:0000586
OMIM:101600	HP:0000586
OMIM:101600	HP:0000678
OMIM:101600	HP:0001249
OMIM:101600	HP:0002308
OMIM:101600	HP:0002676
OMIM:101600	HP:0002676
OMIM:101600	HP:0002780
OMIM:101600	HP:0003041
OMIM:101600	HP:0003070
OMIM:101600	HP:0003070
OMIM:101600	HP:0003196
OMIM:101600	HP:0003272
OMIM:101600	HP:0003307
OMIM:101600	HP:0003795
OMIM:101600	HP:0004209
OMIM:101600	HP:0004322
OMIM:101600	HP:0004440
OMIM:101600	HP:0005280
OMIM:101600	HP:0005347
OMIM:101600	HP:0006101
OMIM:101600	HP:0006101
OMIM:101600	HP:0006110
OMIM:101600	HP:0009702
OMIM:101600	HP:0009773
OMIM:101600	HP:0010055
OMIM:101600	HP:0010055
OMIM:101600	HP:0010669
OMIM:101600	HP:0011304
OMIM:101600	HP:0011304
OMIM:101600	HP:0011324
OMIM:101600	HP:0011800
OMIM:101600	MP:0003759
OMIM:101600	MP:0006213
OMIM:101800	HP:0000006
OMIM:101800	HP:0000028
OMIM:101800	HP:0000135
OMIM:101800	HP:0000238
OMIM:101800	HP:0000248
OMIM:101800	HP:0000286
OMIM:101800	HP:0000303
OMIM:101800	HP:0000316
OMIM:101800	HP:0000327
OMIM:101800	HP:0000365
OMIM:101800	HP:0000455
OMIM:101800	HP:0000486
OMIM:101800	HP:0000635
OMIM:101800	HP:0000635
OMIM:101800	HP:0000648
OMIM:101800	HP:0000668
OMIM:101800	HP:0000684
OMIM:101800	HP:0000692
OMIM:101800	HP:0000852
OMIM:101800	HP:0000858
OMIM:101800	HP:0000995
OMIM:101800	HP:0001169
OMIM:101800	HP:0001230
