CONDITION_ID	PHENOTYPE_ID
22325	14698|15532|16083|19378
22326	659|678|3122|16043|16135|16803|19602|19610|20434
22327	8765|14038|14444|14554|15049|15856|17097|17185|19254
22328	12846
22329	1053|1970|2293|3123|3982|11267|13084|14238|18313
2233	730|1397|1425|5797|11258|12641|13491|13492|15115|15161|15162|15164|15559|18237|19592|19598|20304
22330	18556|19600
22331	19600
22332	15893|19600
22333	12846
22334	669|3123|5797|11993|12245|12274|12310|12338|14395|14553|14642|14643|16573|17320|19610|20505
22335	659|12384
22336	12846
22337	1399
22338	12773
22339	973|1038|1218|1364|3871|7210|11678|12274|12529|12774|15587|17032|17692|17700|19585|19586|20440
2234	104|1237|3174|7664|10865|11241|11289|11304|11379|11793|12406|12538|13148|13277|13354|13491|13506|13511|14361|14441|14514|14629|15049|15366|15424|15427|15807|15854|16044|16107|16389|16436|16670|17140|17264|17413|17486|18180|18899|19951|19959
22340	12846
22341	7679|15566
22342	2087|11335|12412|12943|14474|16098|17950|17963|20410|20599
22343	7781|11400|11716|12129|12433|14277|19585
22344	16803|19592|19699|19700|19702|21044
22345	15281|20461|20462
22346	19591
22347	11335|13744|14474|14642|15669|20447
22348	86|623|1397|9239|11300|11301|13459|16683|19591|19600|20462
22349	2368
2235	1069|5685|7664|11365|12373|13067|13086|13334|13453|13511|13523|14283|15353|15528|15529|15537|15550|15669|15691|15991|16038|16049|16094|17104|17110|17203|17207|17242|17414|17483|17885|18296|20016
22350	7687|12773|13054
22351	3123|7665|12373|13511|15526|17885|19371|19378|19610|20207
22352	1813|13751|15038|15039|16410|16850|19591
22353	1734|10734|11596|12114|12167|19202|19610
22354	3113|7676|15838|15839|16434|17413
22355	1274
22356	18907|19600|20270|20295
22357	1312|2025|13453|13994|15396|16107
22358	18730
22359	973|1001|1033|3124|12774
2236	12846
22360	151|277|1250|1289|1950|4526|7210|8338|8670|20163|20164
22361	277|1250|1274|1289|2368|3515|4526|7444|8192|13780|14570|19311|20145|20179
22362	174|277|1219|1950|4526|11868|14609|20163
22363	94|277|934|1161|1219|1295|1813|2368|11868|13652|14047
22364	1312|2025|13453|13994|15396|16107
22365	14537|19600
22366	3123|13994|14471|14537|17447|19592|19600
22367	12432|13214|15355|15433|15804|16020|20110|20194|20434|20781|20789
22368	64|715|1586|2597|8859|13540|13662|14609|14684|15227|15228|19057|19587
22369	1023|5797|14642|14643|17937|19585
2237	1813|11885|12463|18469|19598|21548
22370	12846
22371	2382|15360|17038|17041
22372	14267
22373	975|1885|3123|9296|12354|12745|12774
22374	1033|12167|12774|20462
22375	3134|3180|8128|15691|18296
22376	648|12640|12641|12774|17513|19584|19601|20462
22377	2|109|4526|8279|14609|20163
22378	2|151|1950|7210|8338|14609|20163
22379	277|1069|4526|11548|18942|19311|20161|20163|20164
2238	12450|12452|12461|12463|19597
22380	1069|1239|1251|1313|1950|4257|4526|7447|8192|8193|8267|8279|8338|13780|19311|19754|20163|20164|20179
22381	444|924|3515|4526|7447|8670|14609|20163
22382	290|973|3123|11169|12357|12364|13475|14873|14951|15073|16238|20462
22383	12193
22384	211|973|1001|1583|2373|2454|2465|2573|11241|11777|11887|11888|11993|12017|12364|12774|12848|13284|13805|14250|14290|15907|15991|16380|16955|18209|19587|19900|20548
22385	5097|17680|18581|20615|21585|22082
22386	2597|3145|14514|17680|18649|19896
22387	12338|19610|21585
22388	12337
22389	2396|15893|20462
2239	2276|5797|13339|13563|13664|14224|14434|15716|17712|17713|17715|17724|19585
22390	12337|19610|19775
22391	12354|14481|19610
22392	19592
22393	14455|19600|21599
22394	12337|15893|22082
22395	16045|18557|19775
22396	12354
22397	597|1421|2597|3145|12245|13380|14514|15807|16048|18649|19775|19896
22398	19775
22399	2396
224	11600|12442|19592
2240	290|425|786|1829|3123|5797|12265|12274|12364|12719|14945|14951|15012|15132|15174|15281|16953|17458|20462|22066
22400	399|15893|17679|19610
22401	14132|18177|18246|18288|20113
22402	597|12245|20471|20799
22403	15475
22404	2396|16044
22405	11379|14250|16194|16287|18297
22406	15307|15373|16721
22407	277|1073|3123|11771|11776|12241|12245|12274|12337|12361|12412|12843|12848|14051|14812|15419|16827|18468|19496|20113|20935|21599
22408	1829|17458
22409	16803
2241	12846
22410	11403|11448|12185|12355|13739|21453
22411	18737
22412	24|26|2414|12078|12080|15089|16495
22413	19592
22414	12846
22415	16803
22416	2083|3145|11180|13581|19379|19426
22417	26|201|764|972|1400|1641|11674|12079|12639|13758|18894|19592
22418	19591
22419	1813|11391|12454|12463|19608
2242	209|1813|11746|12846|13832|14537|14738|19598
22420	12846
22421	12123|13363|14004|14075|15298|15904
22422	17885|19378
22423	17213|18321
22424	1001|1831|1885|2087|15907
22425	17170
22426	12846
22427	12846
22428	151|409|1246|1509|1912|3506|4526|7140|11325|13255|13728|14570|14811|15299|19560|20178|20203|20360
22429	94|151|409|1697|7140|14570|16274|19589
2243	12846
22430	2597|13582|14514|18581|21256
22431	20462
22432	19600
22433	1620|2161
22434	19610
22435	13828|14293|16079|18296|18669|19592|21599
22436	19610
22437	19600
22438	201|1228
22439	19610
2244	2236|12634|19586|20797
22440	12148|13088|14228|15338|16642|16981|17215|17254|17385|19592
22441	12148|13088|14228|15338|16642|16981|17215|17254|17385|18464
22442	769|934|1219|1220|7009|11180|11342|11868|12010|12011|12014|13257|14227|14740|14802|16274|17987|18331|18332|18965|19599|21020
22443	15355|17456
22444	547|622|2087|3120|3123|4275|8502|8960|11232|11234|12774|13354|13437|15517|15533|15807|16145|17385|17671|18557|18623|20434
22445	12846
22446	12244|15835|16120|16686
22447	8111|8112|11478|11480|11482|11870|12181|13741|14431|14866|14970|15014|15768|16061|16069|16182|16409|19587|19608|21249
22448	5797|7502|12349|12357
22449	17705|20427
2245	2236|15565
22450	24|2414|5428|12052|12080|12648|15349|15396|16823|19450|21814
22451	19587
22452	2416|5716|14583|17482|19600|19602|19610
22453	2416|14583|17482
22454	14592
22455	2199|11502|15161|15162|15164
22456	2199|11502|15161|15162|15164
22457	2199|11502|15161|15162|15164
22458	12234|12241|14420
22459	290|13475|13754|14940|14949|14951|15038|15075
2246	1066|1404|1580|2293|2382|3122|3494|3982|7665|8640|8960|9095|9295|10727|11180|11301|11379|12331|12403|12405|12587|12744|13068|13140|13458|13523|13568|13648|13677|13740|13744|13806|14000|14027|14039|14040|14216|14765|15352|15427|15669|15693|15860|15874|15925|16073|16078|16079|16095|16210|16223|16635|16670|17082|17109|17110|17118|17120|17137|17215|17242|17245|17264|17414|17816|17964|17991|18195|18299|18300|18323|18324|18341|19227
22460	2368|6559|8892|10735|11491|11566|11572|11732|12130|12146|12800|12898|13289|13417|14491|18111|18118|18416|19587
22461	15906|16686
22462	14599|16553|16602|18730
22463	14653
22464	12846
22465	13354|13506|15807|16044|16145|17032|17671|17827|18557|19667|20435
22466	13525|20435
22467	11400
22468	151|1250|1289|1339|1950|2368|2571|4526|7210|8279|8338|11572|20163
22469	151|1250|1289|1339|1950|2368|2571|4526|7210|8279|8338|11572|20163
2247	1312|2236|7691|11289|12774|18296
22470	80|151|174|277|1164|1219|1250|1264|1289|1509|2368|12859|19993|20163|20164|20178
22471	80|1164|1219|1264|12859|20163|20164|20178
22472	151|174|277|1164|1250|1289|1509|2368|19993
22473	1071|8765|15690|18297
22474	94|151|1246|1313|4526|7140|8670|13780
22475	12846
22476	12846
22477	1219|1226|14683
22478	12619|13527|20810
22479	109|4526|8279|14609|20157|20160|20743
2248	5906|11600|19591
22480	94|151|174|409|444|1579|1912|1950|4526|7140|8192|11868|14570|18433|20157|20179
22481	94|109|277|409|444|1159|1246|1250|1289|2368|7210|8279|8338|8670|11597|14609
22482	151|1250|1289|1339|1950|2368|2571|4526|7210|8279|8338|11572|20163
22483	1038|2221|2254|2293|3982|4011|12774|13192|19585
22484	12846
22485	15427
22486	649|15824|16070
22487	737|1032|1791|3123|9093|11450|11751|12185|12272|13479|13521|13805|14225|15492|17000|18293|19880|20220|20799
22488	1015|13367|18480
22489	444|1219|1295|7447|8192|8267|8670|20179
2249	400|444
22490	80|151|277|444|924|1579|4526|7210|7447|8670|19001|20157
22491	80|151|277|444|924|1314|1579|4257|4526|7210|7447|8221|8279|8670|11548|11559|18942|18961|19000|19001|19311|19754|20157|20161
22492	1314|4257|4526|7447|8221|8279|11548|11559|18942|18961|19000|19311|19754|20161
22493	12244|12286|12640|18598
22494	80|94|174|277|616|1246|1250|1289|3515|4257|4526|7140|7447|8670|14683|20163
22495	409|1049|1219|1250|1289|1752|4526|7210
22496	94|1219|4526|14609|20163
22497	1219|1295|1950|7210
22498	1295|1950|7210|8279|8338|14322|14609
22499	94|151|1161|1164|1219|4526|7210|8670|19001|20163
225	11600
2250	11789|12846|14629|16380|16826|18506|19589|21047
22500	1219|4526|14609|20163
22501	94|109|151|174|409|1161|1219|1295|2368|6650
22502	320|409|1250|1289|4712|6650|7623|8670|8814|11597|18978
22503	151|174|277|409|444|767|1219|4526|7447|8670|12167|14609|19001|20163|20164
22504	174|277|1239|1246|1579|1912|4526|7140|7210|8221|14683|19388|19754
22505	9095|14653|18685
22506	15694
22507	409|444|769|780|1813|2396|11745|11798|11853|12382|12462|12771|14537|14808|15893|19600|19739|19993
22508	12532|12634|15354|19592
22509	12846
2251	12771
22510	17414
22511	7140|19610|19739|20462
22512	2277|7140|19600|21599
22513	659|3145|14514
22514	7140|19600|21599
22515	1813|3982|11327|11344|12457|12462|12465|12482|12486|13443|13478|13501|13833|14017|14421|14537|16256|19600|21600
22516	5097|13414
22517	659|1312|7140|7479|7780|12462|13978|15807|19600
22518	1505|1813|7140|11745|11798|11853|19610
22519	1311
2252	5428|19731
22520	780|12462|19610|20462|20463
22521	7140|12372|19610|20462
22522	19609
22523	12873
22524	17414
22525	3775|11701|14353|15625|16752|18655|18661
22526	12620|16971|20799|20804
22527	1416|1425|13492|16797|19599
22528	12846
22529	16971|20785|20799
2253	2027|2121|15360|15692|16640
22530	2627|2687|11993|12357|14409|14821|15691|17957|21544
22531	13222|19595|19683
22532	12244|12272|12619|12641|14781|15355|16957|17990|18468|18472
22533	11743|15906
22534	84|89|623|1196|1312|3796|7380|7782|8735|12177|12543|13034|15316|15340|15345|16049|17026|18710
22535	89|2421|2589|14296|14297|17042|17043|17044|17096|17103|17139|17248|17278|18321|19358
22536	12490|14152|19594|20622
22537	16711|16713|16752|16758|18655|19900
22538	11693|12167|12774|13450|13735|15625|16591|16667|16754|16758|16889|18157|18657|18659|19900|20312|20921
22539	7665|8624|11227|11832|12167|12373|12774|13519|15528|15537|19371|19381
2254	5428|12646|17901|17910|17913
22540	5336|19589
22541	7664|13582|19371|19381
22542	597|12245|12621|13532|13534|13538|13954|15315|15336|16971|17991
22543	5097|12372|13414|19600|21599
22544	1914|7140|12462|13654|19600|21599
22545	14514|18556|18649
22546	2040|14027|16643|16721|17039|17040|18711
22547	89|1580|15307|15316|15373|15496|15681
22548	1674|12173
22549	15681
2255	5428|12055|13949|14270|15400|17901|17910|17913
22550	11597|19601
22551	2589|12640|13139|16734|16736|16753
22552	16754|16757
22553	15557
22554	17305
22555	1734
22556	12274
22557	11391
22558	3798|15552
22559	15566
2256	612|1038|11245|11246|11319|11600|12532|14234|14625|15151|15494|15914|16070|16180|16206|17073|19587|22512
22560	24|26|2414|15396|16495|16822|16823|22114
22561	973|1799|12274|13207
22562	12167|12274
22563	1411
22564	6600
22565	2121
22566	17305
22567	3130
22568	17305
22569	15559
2257	13417|15587|18121
22570	17305
22571	17305
22572	547
22573	1149
22574	616|1218|1454|1586|2274|4078|10988|11539|11678|11735|12634|12811|13723|13869|15299|19373|21873
22575	16754|16757
22576	1580|12098|12720
22577	24|2414|3123|5428|7140|8859|15396|19586|19609
22578	3120|6600|12106
22579	425|1149|1927|2414|8935|19585|19610
2258	7192|14537|16499|19598|21227
22580	7780|11409|12527|14011|14599|14750|14751|16819|17805|19601
22581	11385|12527|14275|14577|14599|19601
22582	2121|12562|16726
22583	2121|12562
22584	3795|15559
22585	3798|15552
22586	3795|16754
22587	17305
22588	17305
22589	973|993|1001|1799|12759
2259	16075|17262|17263|18347|18350|18351
22590	11607|12405
22591	17305
22592	2589|16754|16757
22593	2589|16757
22594	15559
22595	17305
22596	1411
22597	12774
22598	1219|1579|1583|12934|13762|14560|19587
22599	12846
226	11600
2260	80|444|1276|1470|5267|12532|12634|12859|13544|14537|15480|15839|18967|19588|19601|19868|19928|19940|19952|21026
22600	3123|11817|14823|17486|17487|22263
22601	12846
22602	12846
22603	12846
22604	12846
22605	12846
22606	3123
22607	12846
22608	12846
22609	613|2244|2368|4011|11203|11268|13084|14001|14008|14413|14414|16815|16939|17885|18630|19372|19381|19434|19473|19610
2261	400|406|438|444|1674|11000|11141|11407|11413|12173|12175|12193|12355|14259|14374|14834|17382|17393|18186|19212|21696|21703
22610	11302
22611	12846
22612	597|972|12774|13214
22613	19600
22614	94|1586|4089|13334|16684|19312|19405|19587|19850|22128
22615	769|1073|8128|11612|11743|13611|13825|13869|16570|16671|17090|17422|17457|18921|19265|19877
22616	12846
22617	24|2414|12078|12300|15396|16495|16822|16823|19588
22618	3123|5797|19586
22619	1033
2262	1033|11808|11836|11841|12364|19585
22620	12357
22621	12846
22622	12846
22623	12846
22624	1399|17104|17106|17198|17249|18322
22625	2414|3145|5428|7664|14513|18582|18648|18649
22626	2369|2687|8737|13460|14641|17940|20139
22627	12846
22628	18581
22629	1001|2597|3145|3982|13453|13582|14514|18900|19353|20435|20437|21820|21829|21985|21986|21998|22056
2263	730|2199|5582|11709|11906|12455|13992|13993|14047|14747|19598|20228|20675|20677|20769|21195
22630	1312|1416|1482|1486|11040|11365|12720|12774|13055|16797|17018|17021|17816|17859|18894|20311
22631	1312|3871|11365|12546|12774|13055|17021|17816
22632	15893
22633	12462|14537|16044|19600|21599
22634	12462|14537|17680|19600|21599|22082
22635	12354
22636	12450|12463|13222|15571|18128|19595
22637	759|764|12123|17543|18392
22638	5428|15694|18294
22639	5428|15694|18294
2264	19596
22640	5428|15694|18294
22641	13354|13506|13976|16044
22642	15359|15360
22643	20434
22644	780|7679|11607|14779|19598
22645	12846
22646	12846|19600
22647	1001|12279|13357|13975|15820|18844
22648	17058|17130|20636|20637
22649	13656
2265	8502|11384|15532|16938|19375
22650	13656
22651	13656
22652	13656
22653	13656
22654	12846
22655	91|1364|1468|2276|12774|13215|13663|13664|13934|17651|17652
22656	14819
22657	399|597|13380|13582|15893
22658	399|12382|19600
22659	12846
2266	80|1223|1298|1397|1480|1583|3598|3862|11289|11555|11607|12532|12634|13377|13491|14212|14234|15572|15629|16207|17344|18398|18967|19057|19589|19590|19609|19927|19928
22660	1219|1220|1223|1235|1238|1425|1439|3123|7764|11304|12412|12774|12849|13452|13491|13492|13987|14370|14470|15420|15496|15804|15955|16077|17269|17270|17358|17825|19012|19098|19198|19588|19599|19609
22661	7495|11905|12167
22662	13525|15403|16806|16975|17991|18073|20501
22663	15338
22664	15338
22665	15338
22666	3123|12972|13331|13354|13506|13994|15807|16044|16136|16145|17827|17894
22667	12244|12272
22668	2293|3120|3982|7665|11185|11238|12373|13511|13581|14312|14698|15528|15537|17885|19371|19381|20565
22669	975|1149|1561|11448|12244|12272|12274|12278|12357|12666|12774|13422|14050|17032|18582
2267	11908|11912
22670	16434|17414|19838
22671	973|1001|11716|11750|11767|12362|18488|19583|19586|21445
22672	12846
22673	12846
22674	12846
22675	12846
22676	12846
22677	12846
22678	12846
22679	12846
2268	15508|19596
22680	12846
22681	12846
22682	12846
22683	12846
22684	12846
22685	12846
22686	12846
22687	12846
22688	659|13663|13664|15740|16043|16044
22689	13453
2269	12846
22690	14514|19896
22691	1311
22692	8767|13581|15807|18649
22693	2597|3123|13277|17823|19436|19669
22694	13630|14131|14510|14556|15427
22695	678|3122|11275|13593|16146|16242|17826|17893
22696	667|678|1073|1627|3122|11138|13593|14034|15436|16135|16146|16147|17656|17823|17830|17893|18900|20435
22697	12846
22698	12846
22699	12708|13788|19450|21044
227	12771|13265|14047|19610
2270	11602|12637|13989|16205|19598
22700	12846
22701	3815|7676|14584
22702	3815|7676|14584
22703	597|11163|12266|19738
22704	659|678|13343|13354|13976|16044|17893|18609|18919
22705	18321
22706	19900
22707	2331|3123|11280|13354|13506|13557|14514|16136|16145|17447|18900|20435
22708	759|763|3123|14494|19586
22709	19605
2271	9028|19591
22710	12450|12461|19689
22711	12846
22712	15568
22713	12846
22714	12846
22715	12846
22716	7680|7774|8640|9296|12537|13102|13523|17248|20200
22717	12461|17417|19596
22718	12461|19596
22719	14537|19598
2272	1399|2121|15307|15691|16711|16717|16724|17025|17027|17039|17040|17041|17104|18296
22720	19598
22721	11808
22722	11294|15496|15925|17116|17118|17876|18323
22723	19600
22724	3862|16045
22725	5716|7664|18648
22726	12751
22727	19610
22728	18582
22729	11469|12272
2273	715|730|5428|11254|11907|13414|15191|15745|16691|16692|19587
22730	19600|21599
22731	18582
22732	7664|12037|12751|15475
22733	13581|20462
22734	19600|21599
22735	1228|18582
22736	93|1228|12751
22737	659|18582|21585
22738	19610
22739	19600
2274	715|2198|2414|5428|11600|12050|12052|12054|12372|13652|13654|13655|13989|14625|15198|15694|15749|16180|17073|17313|19586|19602|19610
22740	12751|13264
22741	17451|21221
22742	12846
22743	12846
22744	12846
22745	11304|13414|14291|16080|19634|19640
22746	9028
22747	8986|9028
22748	5428|13606|15704|17556|19629
22749	19592
2275	622|659|678|11141|13808|14598|15437|16145|17385|19668|20434|20921
22750	290|14945|14951|15076|16193|20462
22751	12587|13067|14672
22752	1223|13452|14474|14765|15032|15110|15669|18296|18913|19228|19257|21223
22753	19610
22754	409|780|1813|11609|12462|12482|13833|14421|14808|15392|16127|16256|19600
22755	12272|19775
22756	2275|2396|14514|16044|18557|19600|21599|21820|21999|22082
22757	11294
22758	7140|18624|18648|19610
22759	19610
2276	2390|2414|3123|5428|5797|10587|11697|11841|11846|12272|12708|12774|13425|15360|16752|16758|17115|17877
22760	19610
22761	1311
22762	12272
22763	151|1069|1239|3615|4526|7210|7447|8221|8255|8670|11548|16214|19001|19311|19750|19754|20161
22764	1072|1073|1083|3123|5797|12774|14574|14575|15797|15799|15855|15877|16233|16987|16999
22765	19592
22766	12846
22767	2589|13139|16754
22768	12846
22769	12846
2277	77|84|89|144|2127|2314|3122|3123|3796|3798|8961|10587|11040|11137|11679|12118|12171|12708|12720|12774|12849|13056|13616|13680|14027|14044|14330|14361|14470|15046|15047|15050|15307|15340|15353|15454|15492|15496|15506|15524|15860|16554|16594|16602|16953|17042|17085|17257|17414|17486|17668|17830|17838|17859|17919|18127|18299|18810|18821|19266|21690
22770	12846
22771	12771|12846
22772	19610
22773	12634|19600
22774	8079|12462|18581|19600|21585|21599
22775	5270|19896|21820|22082
22776	780|1505|11344|12462|12465|13231|13277|13331|14455|14537|16050|16118|19600|21600
22777	13380|22082
22778	2414|15089|18182
22779	1579|12193|17315|19588
2278	11402|12771
22780	19587
22781	19587
22782	12079|13295|14732|15396|15473|16823|17768|17776|18182|20246
22783	659|16043|16209
22784	14537|19592
22785	3368|14640
22786	1247|3368|4514|11335|14474|14638|14640|15032|15669|18296
22787	1071|1532|2025|5797|20823
22788	12846
22789	11325
2279	6559|11236|11520|11853|12300|12805|13221|13722|13726|13757|13869|14011|17785|18081|18420|19588|19609|20992
22790	19600
22791	19610
22792	7780
22793	19610
22794	1311
22795	1311|7780|12272|13380|13453|14514
22796	1311
22797	1311
22798	18557
22799	597|1001|12262|18582|21585
228	12490|19598
2280	84|129|400|612|761|1161|1397|1517|1586|1697|2247|3123|5427|5428|5797|11180|11541|12476|12655|12956|13017|13332|13399|13726|14154|14157|14392|14537|14743|14805|15438|15464|15574|15810|16030|16289|16508|16815|16816|17785|18081|18243|18268|18422|19586|19588|19609|21624
22800	8859|12337
22801	16045|19600
22802	597|1029|2082|14415|17415|17972|19587
22803	1580|2041|3796|16074|16619|16623
22804	18297|19044
22805	973|1021|11752|11772|11813|11831|11842|12167|12362|12364|19585
22806	629|4669|5716|7463|12079|12848|13406|14542|16380
22807	15657|15659|15661|15663|15665|15667
22808	109|2161|2164|2293|3145|3982|11185|15535|15537|17884|19372|19382|19470|19473|22234
22809	12846
2281	1486|2025|10317|11674|11679|12774|13022|16753|17065|17846|20199
22810	391|406|409|444|871|11746|14574|14575|15725|16219|16224|16432|16989|17054|17058|19587|20583
22811	12846
22812	513|12272|12357|17895
22813	15892
22814	7140|11344|12465|14455|14481|19600|20462|21600
22815	1311
22816	1813|12037|12462|13833|14421|16256|18649|19600|21600
22817	3982|12367|19077
22818	13453
22819	1505|7140|19600|21599
2282	633|1312|1716|1987|2025|3122|7463|10587|11040|11541|11633|11636|11674|11845|12420|12720|12734|12774|13008|13402|16387|17021|18040|18469|18905|21909
22820	15357|20462
22821	12490|13296|14279|19592
22822	12243|13426|13505|14132|14133|19585|22347
22823	19602
22824	1486|7680|12463|19598|19679|20888
22825	15387|17423|17424
22826	629|2414|13308|17438
22827	597|3123|12972|13354|15804|15955|16044|16136|16145|17671|17674|18557
22828	19585|19586|19588
22829	5428|12059|12406|12505|12506|13695|14556|15378|15709|17981|19621
2283	973|1364|1454|3122|3796|3815|5427|5716|7211|11365|11630|11636|11679|12724|12734|12740|15557|16673|18820|19332
22830	19610|21600
22831	19600
22832	12354
22833	399|14513|18557|20462
22834	19610
22835	13568|17679|19600
22836	1243|3982|19076
22837	2597|12337|19600|21586
22838	6600|19896
22839	1311
2284	11768|11769|11773
22840	7140|18581|18582|19610|20462|21585
22841	13909|19600|19739|21599
22842	2274|8881|12262|12367|12382|20460|20463
22843	14513|18557|19600
22844	14599
22845	3798|3802|16711|22344
22846	26|2414|7463|11385|12079|12641|14392|14599|15396|16804|16823
22847	21580
22848	12490|15508|17070|20595|21811
22849	12846
2285	201|209|761|1586|1662|2368|4385|4737|7716|7980|9021|11206|11233|11602|11868|11873|12867|13714|13978|17486|18250|18415|19587
22850	3123|5797|17937|19585
22851	12846
22852	19596|20606|21231
22853	629|2414|13308|14732|16060|16495|16822
22854	2611|8528|16209|18297
22855	151|277|409|444|13641|13661|19599
22856	409|1312|1397|1399|1425|1430|1696|3123|8640|8960|10317|11365|11384|12405|12774|13017|13074|14220|15353|15354|15497|15559|15630|16193|16521|16627|17020|17512|18702|18894|19266|19586|19588|19609
22857	1219|1247|12533|12586|13452|13568|15481|15842|18913|19612
22858	1243|14455|14622|14673|16567|19612
22859	1850|2760|12357|19592
2286	11709|12846
22860	1001|1033|1555|1829|2087|2157|2465|3123|8765|11887|11888|11889|12272|12274|12682|12774|14639|15355|15868|15991|16187|17458|18582|19334|20812
22861	14283
22862	19600|21586
22863	2597|18557|18582
22864	1411
22865	21820|22082
22866	7664|11575|13377|13582|18557|18648
22867	16341|17703|19900|20405|20427
22868	1505|1624|2396|8079|8960|14537|16046|19600|21600|21999|22082
22869	399|5097|9256|12286|19775
2287	12846
22870	1406|13277|16044|18557|19896|20462
22871	597|12284|16619|19896|22050
22872	19600
22873	15518|15559|16585|16621|16625|16628|19339|19342
22874	15557
22875	5649|5797|9067|10846|12543|12581|12666|12774|13062|16058|17234|18321|19255|19580
22876	629|5716|12052|12078|17411|17432|17772
22877	5716|13312|13396|13412|17556|19628
22878	1298|7683|9028|18406
22879	1453|11278
2288	1739|11861|11888|11908|11911|11958|12020|12029|12272|14215|14813|15947|17011|19588
22880	780|1932|11385|14537|17966|19598
22881	10734|12136|12141|19587|19660
22882	3798|3802|15516|15624
22883	7140|12462|14312|14537|19610
22884	1149|1927|12159|12272|15805|15954|18556|18899
22885	659|678|1149|1627|12159|15954|16043|18556
22886	769|780|11319|13285|13830|19591|19608
22887	19591
22888	15911|18460|18465
22889	26|201|290|11448|12167|12265|12581|12639|13656|15820|19601|20462
2289	1230|1246|1247|1265|1885|1946|1950|3123|3481|3598|7444|8338|10659|11901|11910|11958|11964|11967|12020|12022|12025|12029|12412|13588|13743|14539|14845|19014|19064|19081|19083|19086|19098|19109|19120|19411|19585|19590
22890	18581|18582|19600
22891	2472
22892	19600
22893	2597|14514
22894	1970|2198|2414|3982|16589|16669|19354|21982
22895	12354|18913
22896	12354
22897	16754|22344
22898	11402|15698
22899	11402
229	455|763|793|4275|4385|7395|11446|11590|11597|12181|12902|12941|14277|14485|15374|16364|16481|16482|16486|16513|16515|17081|17542|18187|18754|18756|21484|21677
2290	11905|11911|11992|12274|18469
22900	12545
22901	2117|12545
22902	7380|15307|15345|15566|15860
22903	12846
22904	14038|18669
22905	7380|14296
22906	18324
22907	17110|17121|17160|18321
22908	972|12774
22909	7679|8460|12807
2291	11908|11910
22910	12846
22911	12846
22912	12846
22913	21599
22914	14455
22915	12846
22916	482|5260|11404|12167|12184|17273|19777
22917	973|12362|19601
22918	13553
22919	13553|15697
2292	12846
22920	84|1627|2275|2277|2314|3123|8860|18175|19909
22921	973|2414|20462
22922	973|12167
22923	2589|13139
22924	1399|1482|3862|15673|16045|18597|20715|20820|20851|21103
22925	21|19885
22926	84|91|659|667|678|763|1149|1468|1621|1622|1624|1627|2274|2276|2278|2314|3123|3145|11599|11612|12500|13055|13340|13520|13556|13582|14514|15533|15647|15856|16038|16146|16837|17653|18556|20046|20417|21614|22234|22331
22927	12846
22928	11391|13774
22929	19600
2293	1219|1230|1265|3598|8374|11334|11342|11910|11967|12022|12025|12029|12098|13257|13372|14539|14540|14845|18970|19104|19585
22930	1311
22931	7140|19600|21599
22932	15893|19610
22933	12354|19610
22934	15306|17688|20419
22935	3796|3815|15559|17104
22936	15893|19600|21599
22937	992|4669|11897|12265|16765|16769
22938	11358
22939	16001
2294	1867|11750|11767|13034|14152|14305|15597|15761|16159|16738|19579
22940	12846
22941	2168|7679|18177
22942	11720|12659|13442|19587
22943	1001|1247|1439|3618|3862|11716|12274|16045|16118|16119|17391|17493|19241|20226|20227|20449|20859|20862
22944	2687|16118|17940|19241|20226|20227|20860|20864
22945	12846
22946	761|1586|11545|16411|19587
22947	14779|17512|19585|19602
22948	659|678|1071|1073|2157|2414|8765|13556|14444|14450|17706|17710|17893|21586
22949	13909|19739
2295	3798|3982|8640|11375|11379|11395|12129|12537|13417|13759|14536|15552|15566|15621|16031|16705|16939|18143
22950	13909|19739
22951	12846
22952	15427
22953	11384|13631|14152|15427
22954	17348|17351
22955	19610
22956	1411|11294
22957	16045|19610
22958	19610|21600
22959	12272|18582
2296	7664|7775|10659|13075|14513|16083|17104|17249|17277|17294|17295|18411|18557|18648
22960	19610|20462
22961	18582
22962	6600
22963	19600
22964	19600
22965	6600|19610
22966	19610
22967	6600
22968	12336|12789|20462
22969	659|19600
2297	67|80|409|715|730|3123|7140|11260|12186|12445|13683|13836|15003|15009|15010|15052|15120|16689|19585|19887
22970	444|5097|7140|12462|13414|19610
22971	19600
22972	19600
22973	1001|1033
22974	1001
22975	15566
22976	14353|22344
22977	3585|11335|14640
22978	3585|11335|14640
22979	12846
2298	11358|19596
22980	3798|14441|15344|15559
22981	17104|19579
22982	11402
22983	12545
22984	24|2414|8855|12078|12640|15396|16804|18364|21516
22985	597|12265|15820
22986	975|3665|5797|12167|13221|13869|13902|14555|17423|19585|22131
22987	20568
22988	15697|17023
22989	15697|17023
2299	597|1196|3123|5339|7455|11658|12105|12106|12123|12130|12133|12972|13506|14600|15804|15807|15955|16044|16136|16145|16395|17399|17402|17835|17894|18042|18558|18698|18772|19732|20568
22990	12846
22991	7774|12543|13116|15901|17103|17104|17109|17110|17197|17200|17224|17225|17248
22992	84|9021
22993	12846
22994	15807|18581
22995	19600
22996	6600|14701|16044|19600|21600
22997	12338
22998	19600
22999	19610
