1625	0|102|1217|1450|2304|7595|7596|7704|8986|11134|11282|13301|15891|15899|16104|16113|16474|18177|20473|22537|22538|22626
1626	0|102|1217|1450|1629|2305|3134|3148|3158|7560|7561|8986|10573|11134|14216|14572|15891|18177|22537|22538|22626
1627	0|102|1217|1450|2279|2312|8986|11134|11279|12377|12807|15830|15891|15899|18177|20464|22537|22538|22626
1628	0|74|102|103|1450|2303|2493|3134|3136|3148|3158|7585|7935|8722|8986|11134|15879|15995|19967|22537|22538
1629	0|102|1217|1450|3158|8986|11134|15891|18177|22537|22538|22626
1630	0|74|102|103|1450|2303|2612|3158|3165|5389|7674|7675|7682|7935|8986|11134|15879|15995|19971|19974|22537|22538
1631	0|102|1217|1450|1629|3134|3136|3148|3158|7585|8986|11134|15891|18177|22537|22538|22626
1632	0|102|1217|1450|1629|2305|3134|3148|3158|7565|7574|8986|11134|15891|18177|22537|22538|22626
1633	0|102|133|197|353|1182|1195|1474|6309|7396|7797|8018|9693|10114|11134|15885|22537|22538
1634	0|102|753|1182|1197|7780|7797|8011|11134|19181|19274|22537|22538
1635	0|102|1182|1197|7797|22537|22538
1636	0|102|558|602|1858|2576|6563|9286|11134|14209|22537
1637	0|102|558|8102|9285|11134|14209|22537
1638	0|102|558|1637|8102|9285|11134|14209|22537
1639	0|102|558|559|1042|1513|1555|1855|4810|8098|9285|9286|10100|11134|11741|12758|14082|14209|15892|22537|22538|22736|23706
1640	0|102|133|197|558|733|1217|1395|1415|1513|1932|7687|7690|7691|9092|9285|9286|10718|11134|12634|14209|15885|15891|22537|22538|24061
1641	0|102|558|1513|9286|10757|11134|14209|14212|15890|22537
1642	0|102|558|559|9285|10100|11134|12758|14082|14209|15892|22537|22736
1643	0|102|558|972|1217|1450|1453|7675|7676|7677|7804|8986|9285|11134|11280|14209|15891|15892|15899|16044|18177|22537|22538|22626
1644	0|102|558|559|1033|1768|9285|10100|11134|12758|14082|14083|14209|15892|22537|22736
1645	0|102|558|1513|1617|9286|11134|14209|22537
1646	0|102|558|993|1513|1555|1855|2237|2760|4810|8098|8460|9285|9286|11134|11714|11741|12758|14082|14083|14209|15880|15892|16098|17585|22537|22538
1647	0|102|558|1513|4872|9286|11134|14209|22537
1648	0|102|558|769|1450|1513|1553|7694|8986|9092|9286|10612|11134|14209|22537|22538|22714|22886
1649	0|102|558|559|9285|11134|14209|22537
1650	0|102|558|1513|1553|4872|9092|9286|10386|10612|11134|14209|22537|22538|22714|22886
1651	0|102|558|8098|8102|9285|11134|14209|22537
1652	0|102|558|971|8102|9285|9406|10608|11134|14209|22537
1653	0|102|558|1513|8056|9095|9096|9285|9286|11134|14209|22537|34516
1654	0|102|558|559|1779|9285|11134|14209|22537
1655	0|102|133|197|224|256|365|432|480|558|876|1217|1513|1600|1932|3127|4880|9021|9023|9092|9286|10718|11134|14209|15885|15891|15897|22537|22538|22883|28052
1656	0|102|558|993|1513|1555|1855|2237|2760|4810|8098|8460|9285|9286|11134|11741|12758|14082|14209|15880|15892|16098|22537|22538
1657	0|102|558|559|1664|9285|11134|14209|22537
1658	0|102|558|988|9285|9405|9406|11134|14209|22537
1659	0|102|558|1018|1513|1760|1824|7940|7941|9092|9286|11134|14209|22537|22538|25251|32456
1660	0|102|558|1513|1617|9286|11134|14209|22537
1661	0|102|558|972|9285|11134|14209|15892|22537
1662	0|102|558|1513|1600|1601|7615|9092|9286|11134|11780|11785|11798|12868|14209|19880|21164|21536|22537|22538|25108
1663	0|102|558|972|1217|1450|2161|2304|3157|7593|7595|7804|8986|9285|9953|11134|11282|12385|14209|14781|15891|15892|15899|16113|16474|18177|22537|22538|22626
1664	0|102|558|9285|11134|14209|22537
1665	0|102|769|1450|1576|1578|1591|7694|8901|8986|11134|12817|15894|22537|22538
1666	0|102|1023|1576|2082|2237|3143|8460|11134|11716|12659|12758|12817|14812|15880|15892|15894|22537|22538
1667	0|102|1576|1578|8901|11134|15894|22537|22538
1668	0|102|1576|1578|2024|2028|7642|8597|8901|11134|12538|15566|15893|15894|22537|22538
1669	0|102|1576|1578|8901|11134|13650|15894|22537|22538
1670	0|102|1576|1578|8901|11134|15894|22537|22538
1671	0|102|753|1182|1195|7395|7780|7797|8011|11134|11400|12354|19181|19274|22537|22538
1672	0|102|133|197|1182|1195|1474|5339|7797|8014|10114|11134|11400|12354|12765|15885|19181|19274|22537|22538
1673	0|102|1182|1195|3917|6600|7797|8022|11134|11400|12101|12354|19181|19274|22537|22538
1674	0|102|753|1182|1195|7395|7780|7797|8011|11134|11400|12354|19181|19274|22537|22538
1675	0|102|753|1182|1195|7395|7780|7797|8011|11134|11400|12354|19181|19274|22537|22538
1676	0|102|1099|1109|1182|1195|2094|2237|5339|5912|6601|7797|8014|9943|10211|11134|11400|12354|12765|19181|19274|22537|22538|25402
1677	0|102|753|1182|1195|4969|6600|7797|8011|11134|11400|12101|12354|19181|19274|22537|22538
1678	0|102|1182|1195|7797|8020|22537|22538
1679	0|102|1182|1195|3917|6600|7797|8015|11134|11400|12101|12354|19181|19274|22537|22538
1680	0|102|791|1182|1195|7797|8019|11134|11400|12354|12765|19181|19274|22537|22538
1681	0|102|1182|1195|6600|7797|11134|11400|12101|12354|19181|19274|22537|22538
1682	0|102|1099|1109|1182|1195|1734|2094|2237|5912|6601|7797|8019|9943|10211|11134|11400|12354|12765|19181|19274|22537|22538|25402
1683	0|102|133|197|224|235|414|476|1182|1195|1734|7797|8019|10878|11134|11400|12354|12765|15885|19181|19274|22537|22538
1684	0|102|753|1182|1195|7395|7780|7797|8011|11134|11400|12354|19181|19274|22537|22538
1685	0|102|1182|1195|5339|6601|7797|8014|10210|11134|11400|12354|12765|19181|19274|22537|22538
1686	0|102|133|197|224|235|414|476|1182|1195|6600|7797|11134|11400|12101|12354|15885|19181|19274|22537|22538
1687	0|102|133|197|224|235|256|365|379|386|476|558|1182|1195|6600|7797|9021|9286|11134|11400|12101|12354|14209|15885|15897|19181|19274|22537|22538|22883|28052
1688	0|102|1182|1195|1196|7396|7797|8017|8019|11134|11400|12354|12765|19181|19274|22537|22538
1689	0|102|800|1182|1195|7797|8019|22537|22538
1690	0|102|1182|1195|5339|7797|8014|11134|11400|12354|12765|19181|19274|22537|22538
1691	0|102|1182|1195|1196|7797|8019|11134|11400|12354|12765|19181|19274|22537|22538
1692	0|102|1182|1195|7396|7797|8017|22537|22538
1693	0|102|1182|1195|2470|7797|22537|22538
1694	0|102|1182|1195|7396|7397|7797|8018|22537|22538
1695	0|102|1102|1217|1395|1415|1514|7686|7687|7690|7691|9366|11134|12433|12634|15888|15891|22537|22538|24061
1696	0|102|645|1069|1102|1514|2429|11134|12822|12840|15392|15881|15886|22537|22538|23092|24267
1697	0|102|1102|1514|7686|9365|11134|11486|15888|22537|22538
1698	0|102|1102|1514|1697|1699|7686|9365|11134|11486|15888|22537|22538
1699	0|102|1102|1514|1697|7686|9365|11134|11486|15888|22537|22538
1700	0|102|1102|1169|1514|1697|1699|7686|9365|11134|11486|15888|22537|22538
1701	0|102|1102|1514|1697|1699|7686|9365|11134|11486|15888|22537|22538
1702	0|102|1102|1514|1697|1699|1701|1925|7686|7760|9365|11134|11486|13869|15888|22537|22538
1703	0|102|1102|1217|1395|1415|1514|1515|1518|1695|7686|7687|7690|7691|8114|9366|11134|12433|12434|12634|15888|15891|22537|22538|24061
1704	0|102|1102|1217|1395|1415|1514|1695|7686|7687|7690|7691|9366|11134|12433|12634|14425|15888|15891|22537|22538|24061
1705	0|102|1102|1514|1697|7686|9365|11134|11486|15888|22537|22538
1706	0|102|558|1102|1514|1697|1705|1717|3156|7686|8980|9286|9365|11134|11486|11517|11974|11975|11985|14209|15888|22537|22538
1707	0|102|1102|1514|1697|1705|3662|7686|9365|11134|11486|15888|22537|22538
1708	0|102|1102|1516|8114|11134|12433|14423|15888|15892|22537|22538
1709	0|102|1102|1514|1697|1699|3662|7686|9365|11134|11486|15888|22537|22538
1710	0|102|133|197|224|291|2024|7642|9033|9294|9296|11134|12596|12817|13062|14209|15885|15893|15894|22537|22538
1711	0|102|133|134|139|153|197|224|1505|7996|11134|14312|15885|15889|22537|22538|22582
1712	0|102|133|197|224|281|299|313|469|558|1505|9286|11134|12793|12850|14209|15884|15885|15889|22537|22538
1713	0|102|558|972|1770|4864|7812|9285|11134|14209|15892|22537
1714	0|102|558|1563|8098|9285|11134|12336|12674|12758|12759|14083|14209|15892|22537|23706
1715	0|102|558|559|1029|2237|2760|8460|9285|10100|11134|12263|12758|13909|14082|14209|15880|15892|16098|22537|22538|22736
1716	0|102|558|1450|1513|7679|9285|9286|11134|13695|14209|15355|15890|22537
1717	0|102|558|9286|11134|14209|22537
1718	0|102|558|1717|8981|9285|9286|11134|14209|22537
1719	0|102|558|1513|1555|1855|4810|7243|8098|9285|9286|9734|11134|11741|14209|22537|22538
1720	0|102|558|8098|8099|9285|11134|14209|22537
1721	0|102|133|197|224|235|256|365|379|393|406|432|476|485|486|558|1217|1717|1932|3126|5086|8981|9021|9022|9023|9285|9286|11134|14209|15717|15718|15721|15885|15891|15897|22537|22538|22883|28052
1722	0|102|558|1513|1600|1601|9092|9286|11134|14209|22537|22538
1723	0|102|558|1450|1513|1716|1724|7679|9285|9286|11134|13695|14209|15355|15890|22537
1724	0|102|558|1450|1513|1716|7679|9285|9286|11134|13695|14209|15355|15890|22537
1725	0|102|558|990|1018|1022|1513|1552|1553|1865|2215|4872|4873|7940|7941|9092|9093|9286|10350|10612|11134|14209|22537|22538|22567|22632|22714|22881|22886|25251|26471|26983|31680|32456|34372
1726	0|102|1182|1195|3917|6600|7797|8015|11134|11400|12101|12354|19181|19274|22537|22538
1727	0|102|1182|1195|1196|7797|8019|11134|11400|12354|12765|19181|19274|22537|22538
1728	0|102|1182|1195|1196|7797|8019|11134|11400|12354|12765|19181|19274|22537|22538
1729	0|102|1182|1195|3917|6600|7797|8022|11134|11400|12101|12354|19181|19274|22537|22538
1730	0|102|1182|1195|7396|7797|8017|22537|22538
1731	0|102|133|197|1182|1195|1196|1474|7797|8019|10114|11134|11400|12354|12765|15885|19181|19274|22537|22538
1732	0|102|1182|1195|1734|7797|8019|11134|11400|12354|12765|19181|19274|22537|22538
1733	0|102|753|783|1182|1195|2024|6600|7642|7781|7782|7797|8011|9294|9296|11134|11400|12101|12354|15893|19181|19274|22537|22538
1734	0|102|1182|1195|7797|8019|11134|11400|12354|12765|19181|19274|22537|22538
1735	0|102|753|1182|1195|7395|7780|7797|8011|11134|11400|12354|19181|19274|22537|22538
1736	0|102|558|559|1637|8102|9285|11134|14209|22537
1737	0|102|558|1513|1555|1855|3168|4810|7243|8098|9285|9286|11134|11741|14209|22537|22538
1738	0|102|558|559|1790|9285|10100|11134|12263|12758|13909|14082|14209|15892|22537|22736
1739	0|102|558|559|602|2576|3108|6563|7502|9285|9286|10100|11134|12263|12758|13908|14082|14209|15892|22537|22736
1740	0|102|133|134|143|197|224|558|559|1450|1505|7694|8986|9285|10801|11134|11523|11525|12433|12434|12841|14209|14312|15823|15885|15886|15888|15889|21864|21866|22537|22538
1741	0|102|558|1018|1513|1824|7940|7941|9092|9286|11134|14209|22537|22538|25251|32456
1742	0|102|558|559|9285|10100|10719|11134|12758|14082|14209|15892|22537|22736
1743	0|102|558|8098|8099|9285|11134|14209|22537
1744	0|102|558|1743|8098|8099|9285|11134|14209|22537
1745	0|102|558|993|1023|1101|1513|1555|1799|1855|1868|2091|2237|2690|2760|4640|4810|5912|7243|7245|8098|8460|9285|9286|9943|11134|11716|11741|12758|14082|14209|14812|15880|15892|16098|22537|22538|25402|25550|34770
1746	0|102|558|1513|1555|1782|1855|4872|4876|9092|9286|11134|11741|14209|22537|22538
1747	0|102|558|9285|11134|14209|22537
1748	0|102|558|559|1001|9285|10100|11134|12263|12758|13908|14082|14209|15892|22537|22736
1749	0|102|558|1513|1617|1660|9286|11134|14209|22537
1750	0|102|284|469|1317|8045|22537
1751	0|102|558|559|1033|9285|10100|11134|12758|14082|14083|14209|15892|22537|22736
1752	0|102|558|1513|1553|2215|4869|9092|9286|10612|11134|14209|14418|22537|22538|22714|22886|34372
1753	0|102|558|1513|1553|1752|2215|4869|9092|9286|10612|11134|14209|14418|22537|22538|22714|22886|34372
1754	0|102|558|1006|1217|1513|1932|1963|3589|5926|7667|9092|9286|10610|10718|11134|12861|14209|15891|15914|22537|22538|34487
1755	0|102|558|3166|8102|9285|11134|14209|22537
1756	0|102|558|1755|3166|8102|9285|11134|14209|22537
1757	0|102|558|1747|9285|11134|14209|22537
1758	0|102|558|559|577|581|9082|9285|11134|14209|15892|22537
1759	0|102|558|986|8102|9285|10608|11134|14209|22537
1760	0|102|558|1018|1513|1824|7940|7941|9092|9286|11134|14209|22537|22538|25251|32456
1761	0|102|558|1018|1513|1760|1824|4601|7940|7941|9092|9286|11134|14209|22537|22538|25251|32456
1762	0|102|558|1513|1553|1610|7656|7657|9092|9286|10612|11134|14209|22537|22538|22714|22886
1763	0|102|558|1022|1513|1553|1610|1762|2215|4872|4873|4878|7656|7657|9092|9093|9286|10612|11134|14209|22537|22538|22567|22632|22714|22886|31680
1764	0|102|558|1513|1617|1645|9286|11134|14209|22537
1765	0|102|558|971|8102|9285|9406|10608|11134|14209|22537
1766	0|102|201|558|1513|1600|2177|9092|9286|11134|11780|11867|12868|14209|14418|22537|22538
1767	0|102|558|986|8102|9285|10608|11134|14209|22537
1768	0|102|558|559|1033|9285|10100|11134|12758|14082|14083|14209|15892|22537|22736
1769	0|102|558|559|1033|9285|9739|10100|11134|12758|14082|14083|14209|15892|22537|22736
1770	0|102|558|972|4864|9285|11134|14209|15892|22537
1771	0|102|558|1018|1513|1824|7264|7940|7941|9092|9286|11134|14209|22537|22538|22646|25251|31751|32456
1772	0|102|558|1513|1553|1860|7656|9092|9286|10612|11134|14209|22537|22538|22714|22886
1773	0|102|558|1015|9285|9730|11134|14209|22537
1774	0|102|558|8102|9285|10608|11134|14209|22537
1775	0|102|558|559|1001|2237|3106|8460|9285|10100|11134|12263|12758|13908|14082|14209|15880|15892|22537|22736
1776	0|102|558|559|1029|2237|2760|3167|8460|9285|10100|11134|12263|12758|13909|14082|14209|15880|15892|16098|22537|22538|22736
1777	0|102|558|1637|8102|9285|11134|14209|22537
1778	0|102|558|1743|2237|3106|8098|8099|8460|9285|11134|14209|15880|22537
1779	0|102|558|559|9285|11134|14209|22537
1780	0|102|558|986|8102|9285|10608|11134|14209|22537
1781	0|102|558|559|1001|9285|10100|11134|12263|12758|13908|14082|14209|15892|22537|22736
1782	0|102|558|1513|9092|9286|11134|14209|22537
1783	0|102|558|1513|1782|2215|4867|9092|9286|11134|14209|22537|22538
1784	0|102|558|602|1513|1617|1831|9286|9404|11134|11391|13499|14209|15890|17046|22537
1785	0|102|558|559|584|9285|11134|14209|22537
1786	0|102|558|1743|8098|8099|9285|11134|14209|22537
1787	0|102|558|1637|8102|9285|11134|14209|22537
1788	0|102|558|1015|1773|9285|9730|11134|14209|22537
1789	0|102|558|972|9285|11134|14209|15892|22537
1790	0|102|558|559|9285|10100|11134|12758|14082|14209|15892|22537|22736
1791	0|102|558|559|1563|1790|8098|9285|10100|11134|12263|12758|13909|14082|14209|15892|22537|22736|26879|34233
1792	0|102|558|9285|9406|11134|14209|22537
1793	0|102|133|197|558|602|645|1004|1985|1989|2131|3169|4604|8449|9286|10085|10631|10695|11134|13376|14209|15885|22537|22538|22646|31752
1794	0|102|558|559|1033|9285|9739|10100|11134|12758|14082|14083|14209|15892|22537|22736
1795	0|102|558|559|2237|3108|8461|9285|10100|11134|12758|14082|14209|15880|15892|22537|22538|22736|24011|28186
1796	0|102|558|1637|8102|9285|11134|14209|22537
1797	0|102|558|1513|2024|7642|8106|9285|9286|9294|9296|11134|14209|15893|16231|22537|22538
1798	0|102|558|972|4864|7805|9285|11134|14209|15892|22537
1799	0|102|558|1023|1513|1555|1855|2091|2237|2690|4810|5912|7243|7245|8098|8460|9285|9286|9943|11134|11716|11741|12758|14209|14812|15880|15892|22537|22538|25402|25550|34770
1800	0|102|558|1513|1553|4879|9092|9286|10612|11134|14209|22537|22538|22714|22886
1801	0|102|558|1217|1513|1617|1932|3498|9286|11134|14209|15891|22537|22538
1802	0|102|558|1015|1773|7519|7841|7857|9285|9730|11134|14209|22537
1803	0|102|558|1042|1513|1555|1855|4810|8098|9285|9286|11134|11741|14209|22537|22538|23706
1804	0|102|558|1556|8098|9285|11134|14209|22537
1805	0|102|558|602|1513|1617|1831|4596|4872|4877|9286|9404|11134|11391|13499|14209|15890|17046|22537
1806	0|102|558|1006|1217|1513|1932|9092|9286|10718|11134|14209|15891|22537|22538
1807	0|102|558|602|2576|6563|7502|9286|11134|12758|14209|15892|22537
1808	0|102|558|1018|1513|1782|1824|4866|7940|7941|8582|8583|9092|9149|9286|11134|14209|22537|22538|25251|32456
1809	0|102|558|602|973|1014|1018|1513|1562|2576|6563|7502|7940|7941|8098|8099|9092|9285|9286|11134|12263|12758|13908|14082|14209|15892|22537|22538
1810	0|102|558|1217|1513|1932|3498|9092|9286|10718|11134|14209|15494|15891|22537|22538
1811	0|102|201|558|1513|1600|1782|1816|1867|2177|9092|9286|11134|11780|11853|11867|11869|12868|14209|14418|16024|22537|22538|31637
1812	0|102|558|559|9285|10100|11134|12758|14082|14209|15892|22537|22736
1813	0|102|558|733|734|1513|1617|2459|2571|5557|5906|8496|9286|10049|11134|12442|12776|14209|14418|15248|15887|15896|16001|22537|22538
1814	0|102|558|1513|8056|9095|9285|9286|11134|14209|22537
1815	0|102|558|1513|1600|7264|9092|9286|11134|14209|22537|22538|22646|31751
1816	0|102|558|1513|9092|9286|11134|14209|22537
1817	0|102|558|1513|1816|9092|9286|11134|14209|22537
1818	0|102|1023|2237|8460|11134|11716|12758|14812|15880|15892|22537|22538
1819	0|102|558|1513|1617|9286|11134|14209|22537
1820	0|102|558|1637|8102|9285|11134|14209|22537
1821	0|102|558|1637|1796|8102|9285|11134|14209|22537
1823	0|102|558|733|734|1513|1617|1813|1845|2459|2571|5557|5906|7332|8496|9286|10049|11134|12442|12776|14209|14418|15248|15887|15896|16001|22537|22538
1824	0|102|558|1018|1513|7940|7941|9092|9286|11134|14209|22537|22538|25251|32456
1825	0|102|558|574|986|8102|9285|10608|11134|14209|22537
1826	0|102|558|1027|9285|9406|11134|14209|22537
1827	0|102|558|1513|1553|1985|3169|6471|7256|7343|8448|8449|8935|9092|9286|10084|10612|10873|11134|11745|11787|14209|14716|22537|22538|22646|22714|22886|23621|31751|34372
1828	0|102|558|1513|1555|1855|4810|7243|8098|9285|9286|9734|11134|11741|14209|22537|22538
1829	0|102|558|1513|1641|9286|10757|11134|11391|11897|12853|14209|14212|15890|20557|20558|22537
1830	0|102|558|1007|9285|11134|14209|22537
1831	0|102|558|1513|1617|9286|9404|11134|11391|13499|14209|15890|17046|22537
1832	0|102|558|559|1029|2237|2760|8460|9285|10100|11134|12263|12758|13909|14082|14209|15880|15892|16098|22537|22538|22736
1833	0|102|558|1513|1553|1610|7656|9092|9286|10612|11134|14209|22537|22538|22714|22886
1834	0|102|558|1513|1553|1610|1833|7656|9092|9286|10612|11134|14209|22537|22538|22714|22886
1835	0|102|558|559|9285|10100|11134|12758|14082|14209|15892|22537|22736
1836	0|102|558|1717|8981|9285|9286|11134|14209|22537
1837	0|102|1023|2237|8460|11134|11716|12758|14812|15880|15892|22537|22538
1838	0|102|558|733|1018|1513|4862|7439|7940|7941|9092|9286|10393|11134|14209|22537|22538|25251|32456
1839	0|102|558|1637|8102|9285|11134|14209|22537
1840	0|102|558|980|993|1513|1555|1637|1855|2237|2760|4810|8098|8102|8460|9285|9286|11134|11741|12758|14082|14209|15880|15892|16098|22537|22538
1841	0|102|558|1637|8102|9285|11134|14209|22537
1842	0|102|558|602|973|1018|1513|2576|6563|7502|7940|7941|8098|8099|9092|9285|9286|11134|12263|12758|13908|14082|14209|15892|22537|22538
1843	0|102|558|1513|1553|1887|9092|9286|10612|11134|14209|22537|22538|22714|22886
1844	0|102|558|595|9285|9405|9406|11134|14209|22537
1845	0|102|558|733|734|1513|1617|1813|2459|2571|5557|5906|7332|8496|9286|10049|11134|12442|12776|14209|14418|15248|15887|15896|16001|22537|22538
1846	0|102|558|559|9285|10100|11134|12758|14082|14209|15892|22537|22736
1847	0|102|558|993|1513|1555|1656|1855|2237|2760|4810|8098|8460|9285|9286|11134|11741|12758|14082|14209|15880|15892|16098|22537|22538
1848	0|102|558|1007|9285|11134|14209|22537
1849	0|102|558|9285|11134|14209|22537
1850	0|102|2237|8460|11134|14589|15880|22537
1851	0|102|558|559|9285|10100|11134|12758|14082|14209|15892|22537|22736|23706
1852	0|102|1395|1405|1430|1985|2024|3171|7650|8449|11134|11391|12707|12717|12718|12843|13054|15890|15893|15899|18794|18795|18817|21459|21963|22378|22537|22538
1853	0|102|558|1513|2177|9286|9638|11134|14209|22537|22538
1854	0|102|133|197|224|249|558|993|1513|1555|1855|2237|2760|4810|8098|8455|8460|9285|9286|11134|11741|12758|14082|14209|15880|15885|15892|16098|22537|22538
1855	0|102|558|1513|1555|9286|11134|11741|14209|22537|22538
1857	0|102|558|559|1779|4682|9285|11134|14209|22537
1858	0|102|558|602|2576|6563|9286|11134|14209|22537
1859	0|102|558|602|973|1018|1513|2576|6563|7502|7940|7941|8098|8099|9092|9285|9286|11134|12263|12758|13908|14082|14209|15892|22537|22538
1860	0|102|558|1513|1553|7656|9092|9286|10612|11134|14209|22537|22538|22714|22886
1861	0|102|558|993|1513|1555|1855|2237|2760|4810|8098|8460|9285|9286|11134|11741|12758|14082|14209|15880|15892|16098|22537|22538
1862	0|102|558|1513|1617|2321|9286|11134|14209|22537|22538
1863	0|102|558|733|1217|1513|1553|1872|1932|3487|5926|7439|7667|8566|9092|9286|10612|10718|11134|14209|15891|22537|22538|22567|22632|22714|22886|25248
1864	0|102|558|559|1001|1889|9285|10100|11134|12263|12758|13908|14082|14209|15892|22537|22736
1865	0|102|558|1022|1513|1552|1553|2215|4872|4873|9092|9093|9286|10612|11134|14209|22537|22538|22567|22632|22714|22881|22886|26983|31680|34372
1866	0|102|558|733|991|992|1028|1037|1049|1217|1218|1275|1290|1316|1513|1553|1860|1905|2090|2215|2472|2477|2617|4086|4869|4874|4879|7332|7333|7334|7335|7336|7337|7439|7656|7662|7663|7971|8496|8502|9092|9286|9943|9946|10612|11134|11338|11741|11743|11745|11749|11867|12371|12867|14209|14418|15809|15882|15891|15896|16001|16261|16571|16762|17083|22537|22538|22646|22714|22886|27442|27870|30684|31321|31751|34372
1867	0|102|558|1513|1782|9092|9286|11134|14209|22537
1868	0|102|558|993|1513|1555|1855|2237|2760|4810|5912|8098|8460|9285|9286|9943|11134|11741|12758|14082|14209|15880|15892|16098|22537|22538|25402
1869	0|102|558|993|1513|1555|1855|2237|2760|4810|8098|8460|9285|9286|11134|11741|12758|14082|14209|15880|15892|16098|22537|22538
1870	0|102|558|1513|9286|11134|14209|22537
1871	0|102|558|1513|1782|9092|9286|11134|14209|22537
1872	0|102|558|733|1513|1553|7439|9092|9286|10612|11134|14209|22537|22538|22567|22632|22714|22886|25248
1873	0|102|558|559|1001|9285|10100|11134|12263|12758|13908|14082|14209|15892|22537|22736
1874	0|102|558|9285|9287|11134|14209|22537
1875	0|102|558|1513|1553|1772|1860|7656|9092|9286|10612|11134|14209|22537|22538|22714|22886
1876	0|102|558|559|584|9285|11134|14209|22537
1877	0|102|558|1015|1773|7841|7857|9285|9730|11134|14209|22537
1878	0|102|558|998|1017|2091|9285|9943|11134|14209|22537
1879	0|102|558|9285|11134|12345|14209|15892|19896|22537
1880	0|102|558|1637|8102|9285|11134|14209|22537
1881	0|102|558|559|1001|9285|10100|11134|12263|12758|13908|14082|14209|15892|22537|22736
1882	0|102|558|1513|1553|1887|9092|9286|10612|11134|14209|22537|22538|22714|22886
1883	0|102|558|1513|4872|9286|11134|14209|22537
1884	0|102|558|559|1029|2237|2760|8460|9285|10100|11134|12263|12758|13909|14082|14209|15880|15892|16098|22537|22538|22736
1885	0|102|558|559|9285|10100|11134|12758|14082|14209|15892|22537|22736
1886	0|102|558|1450|1513|1553|1716|1887|7679|9092|9285|9286|10612|11134|13695|14209|15355|15890|22537|22538|22714|22886
1887	0|102|558|1513|1553|9092|9286|10612|11134|14209|22537|22538|22714|22886
1888	0|102|558|1513|1553|1887|9092|9286|10612|11134|14209|22537|22538|22714|22886
1889	0|102|558|559|1001|9285|10100|11134|12263|12758|13908|14082|14209|15892|22537|22736
1890	0|102|558|1018|1513|7940|7941|9092|9286|11134|14209|22537|22538
1891	0|102|133|353|361|558|559|1029|2237|2760|3167|7669|8098|8460|8828|9285|10100|11134|12263|12758|13909|14082|14209|15880|15892|16098|22537|22538|22736|25402
1892	0|102|558|1513|4836|8056|9095|9285|9286|11134|14209|22537
1893	0|102|558|1637|8102|9285|11134|14209|22537
1894	0|102|558|1008|1563|8098|9285|11134|14209|22537
1895	0|102|558|1774|8102|9285|10608|11134|14209|22537
1896	0|102|1182|1195|1734|7797|8019|11134|11400|12354|12765|19181|19274|22537|22538
1897	0|102|753|1182|1195|7780|7797|8011|11134|19274|22537|22538
1898	0|102|133|197|224|235|414|476|1182|1195|7797|11134|15885|22537|22538
1899	0|102|1182|1195|1734|6601|7797|8019|10210|11134|11400|12354|12765|19181|19274|22537|22538
1900	0|102|610|3195|4536|22537|22538
1901	0|102|610|3195|11134|11630|12840|15886|16229|19181|19274|21861|21865|22537
1902	0|102|610|3195|4536|11134|11630|12840|15886|16229|19181|19274|21861|21865|22537
1903	0|102|610|3195|22537|22538
1904	0|102|1217|1218|1275|1279|1905|2024|7642|7687|9294|9296|11134|12584|15891|15893|22537|22538
1905	0|102|1217|1218|11134|15891|22537
1906	0|102|1102|1514|1697|7686|9365|11134|11486|15888|22537|22538
1907	0|102|1102|1514|1524|1697|1699|1956|7686|9365|11134|11486|12433|14425|15888|22537|22538
1908	0|102|1102|1514|1528|1916|7686|9365|9366|11134|11486|15888|22537|22538
1909	0|102|1102|1515|1518|8114|11134|12433|12434|15888|22537|22538
1910	0|102|1102|1217|1395|1415|1514|1695|7686|7687|7690|7691|9366|11134|12433|12634|15888|15891|22537|22538|24061
1911	0|102|1102|1526|8114|22537|22538
1912	0|102|1102|1514|1528|1576|1577|2069|3923|7686|8901|9365|11134|11486|12946|15888|15894|22537|22538
1913	0|102|1102|1514|1697|7686|9365|11134|11486|15888|22537|22538
1914	0|102|1102|1514|7686|9365|11134|11486|15888|22537|22538
1915	0|102|1102|1514|1914|2237|7686|9365|11134|11486|12433|15888|19582|22537|22538
1916	0|102|1102|1514|7686|9366|22537|22538
1917	0|102|1102|1514|1697|7686|9365|11134|11486|15888|22537|22538
1918	0|102|1102|1514|1914|2024|3101|3669|3697|7642|7686|9294|9296|9365|11134|11486|12433|15888|15893|19286|22537|22538
1919	0|102|1102|1514|1534|1697|1705|2024|3180|7642|7686|9294|9296|9365|9366|11134|11486|12433|15888|15893|18680|22537|22538
1920	0|102|1102|1217|1395|1415|1514|1695|1697|1699|7686|7687|7690|7691|9365|9366|11134|11486|12433|12634|15888|15891|22537|22538|24061
1921	0|102|1102|1514|22537|22538
1922	0|102|1102|1514|1921|2024|7642|9294|9296|11134|12433|15888|15893|22537|22538
1923	0|102|1102|1515|1518|8114|11134|12433|12434|15888|22537|22538
1924	0|102|1102|1514|1697|1699|1701|3190|7686|9365|9366|11134|11486|13869|13896|15888|22537|22538
1925	0|102|1102|1514|7686|9365|22537|22538
1926	0|102|1102|1514|1697|1916|1931|3394|3655|7686|9365|9366|11134|11486|12433|15888|19582|22537|22538|22905
1927	0|102|558|559|9285|10786|11134|12761|14209|15892|15947|20434|22537|25461|30074
