GENE_ID	CONDITION_ID
14988	1935|4425|8561|9277|11883|13487|16179|21293
14989	12837
14991	8252|10165|12106
14993	2585
150	4073|11521|14361|14461|17053
1500	2222|5695|13384|19751|20014|20863|22481
15003	15116|15917
15007	15044|15807
15009	22037
15011	17668
15015	24253
15020	9801|21426
15023	15986|16256
15024	9966
15025	23287
15027	3698|7321|22258
15028	9968
15030	12446|12447|12629
15031	7240
15034	2543
15037	15200
15040	4708|9349|12728|14404|14405|17699|17750|23477
15043	24071
15045	18759
15047	15360|24207
15048	9091|23750
15049	199|200|1344|8025|9678|11794
1505	7048
15051	18075
15056	14646|19086|19475
15057	22943
15058	22837
15059	6703|11929|12428|12429|12432|12770
1506	11746|12757
15060	20319
15063	20619
15065	15006|15202|18781|22873
15072	7273|8654|9924
15073	5223
15075	6078
15077	16635
15079	21550
1508	16518|19781
15081	20756
15083	6195
1509	16270
15092	2191|7154|21195
15093	3211|3234
15099	16329
1510	7692
15101	11694
15105	5886
15108	14784|21313
1511	1885
15110	15344
15111	15525|15526
15116	3631|3732|5772|8773|8774|10416
15119	23700
15121	18440
15122	3570|3571
15124	10540
15126	7543|7832|7833|8844|12891|13549|21067|23836
15127	9751|16712|19755
15134	16342
15135	1293|2583|14719
15137	8011
15138	10820
1514	11008|21948
15141	7751|9772
15142	15039|24604
15144	23780
15145	23565
15149	21931
1515	10640|11885
15150	1931|2291|6786|8073|9597|23091|23488|23513|23785
15151	15104
15156	9170|12207|12208
15157	14406|19587|20159
15163	18700
15168	20395
15171	19048
15172	19899
1518	1548|4264|6636|7287|11261|11262|12575|16840|20833|20834
15183	15628
15184	830
15186	10834|17760|17762|20132
15187	4803|11402|12060
1519	22905
15191	22119
15192	9972|12920
15193	21346|24285
15195	12388
15197	1897|4348|10229|14918|18706|18713
15198	10436|10788|10789|10864|11116|11951|13499|14072|15638|16952|18760|19986|20010|21484|22786|22977|22978|23024|23139|23230|23793|24457
152	19734|19735
15200	18437
15202	14726|14949|17708|20482
15204	15349
15210	615
15211	9962
15213	1492|16911|24507
15215	12923|17553|20612
15216	18816
15217	10617|15048|17598|17599|20090|20143|22911|22912
15219	15033
1522	14876
15224	5690|21940
15226	5642|21141
15227	16991
15228	21893
15229	16356|18125|22132
15230	2204|2205
15231	8946
15233	9273|14765
15234	6152|10117
1524	8169|8170
15241	23200
15242	19852
15243	14378
15244	9477
15245	18334
15247	9604|18293|18299|18300
15248	5035|9847
1525	10098|18673|19053
15251	7750|7994
15252	15133|23008
15253	1980|8095|8440|8964|16433|17395|18057|19739|20796
15255	18033|23581
15257	15258|22373
15258	12922
15259	4738|12951|12952|12953|12954|12955|20593
15260	1515|10218|12266|18503|18504
15261	13767
15263	15263|23330
15265	941|3779|3780|3787|5451|19056|20580|20581
15266	9990|11139|22443|23653
15268	15266
1527	11709|16913|17175
15270	8866|14246
15272	13916
15273	24406
15274	6194|6258|18659
15275	9394|11887|16081|19579
15276	4018|5295|5296|9238
15277	21048
1528	7980
15281	13912|20525|23011
15282	12742
15283	16871
15284	2854|2899|4517|4520|12890|20707
15291	14545|14546
15292	16902|22154
15293	4452|9980|15644
1530	1703
15301	23101
15304	21262
15305	12011
15307	23818
15309	6784
15310	22566
15312	3465
15313	1205|4000|7556|10618|18977|20964|20965
15314	774|15096
15315	16198
15316	6060|6597
15318	8541
15320	22588
15321	21428
15322	3888|8412|13069
15323	16154
15326	1075|5321|5927
15327	15954|17394
15328	22074
1533	4888|16096
15333	9457
15334	344|345|346|347|348|2490|2491|5316|6797|9088|9089|22751
15335	17374
15337	18081
15338	3810|8836|17942
15339	22795
1534	4686|4690
15340	3147|14481|14754|21258|21842|23835
15341	18078|18280|23995
1535	16537|18735
15358	8358|13112|13113
1536	1961|9381|9993|11654|14331|17886|20233
15363	17447|17448
15364	16412
15369	23450
1537	2526|16388
15370	19865
15372	19864
15377	10676|10729
15384	22347
15386	12298|12479
15387	4774|5179
15389	177|178|378|2005|3526|7039|16931|20968
15391	13880|18143
15392	14721
15393	10671
15396	14992
154	23668
15400	13658
15404	3259|3261
15407	405|3059|6765|10967|22945|22946
15408	15282
15409	15470
1541	8873
15410	15227
15413	12170|12171
1542	13480|20655|21024
15426	3128|5352|9174|9175|9176|22479|22709
15428	22933
15430	14604|15462|20569
15431	2678
15434	4724
15436	10938|11781
15439	2269
15443	8751|16168
15448	15125|20554|24097
1545	10698|10736|14788|16176
15453	11699
15455	23771
15460	3837|11036
15465	23977
1547	9859|18686|19400
15470	6640|7093
15472	24589
15475	2852
1548	15115|15425|15465|17626|18149|18608
15482	10179|13136|20575
15483	8659|12616|16459
15484	12075
15490	179|11729|13409|13442
15495	23585
15496	16138
1550	11903|23218
15500	16345
15501	12126
15508	12123
1551	19938
15513	17812
15514	23639
15515	22138
15517	15361
1552	2433|23632
15522	8897
15524	17899
15528	8077|11815|12412|13082|23582
15529	12259
1553	22066
15531	1966|1967
15532	7106
15534	22008
15535	10138
15538	21986
15539	13263|19825
1554	21231
15542	21050
15548	12734|23605
1555	15401
15559	22817
15560	10393
15561	4446|4460|4533|4535|13140|13142|13143|13144|14756|16031|17621|17641|18884
15563	9779
15567	12414|15075|18829
15568	15743
1557	12238|14915|22581
15573	20225
15575	6796|13863|13864
15577	16485
15578	7532|10571
1558	15920
15585	683
15586	24088
15591	17201|22991
15594	16142
15596	23125
15598	3589|4329
1560	24568
15601	4031
15603	16697
15604	23280
1561	8855|11044|11963|12219|12381|17364|17365
15610	20406
15611	7555|20807|22863
15614	5789|6742|6746
1562	12280
15624	2847
15629	3065
15639	1977
15668	17080
15669	15073|15164|15190
1570	2964|6105
15700	17097|19641|24059
15701	4100
15704	10261
15705	15464
15706	23198
15707	6740|24043
15709	6803
1572	15262
1573	24566
15739	18788
15740	17794
15742	22090
15747	1972|4799|6025
15749	16370
1575	3099|3678
15750	1828|3991|8661
15755	5287|5776|15519
15763	23154|24574
15764	4694|13173|20412|21160|21161
15765	7255
15767	18325
15768	1396|1418|4760|7810|11967|21433
15769	4390
1577	18936
15773	15091
15775	3823|5393
15777	1936|5562|7946
15779	20785|22059
1578	10800|20456|24057
15781	9226
15788	16680|21383
15789	20725
1579	317
15791	13262
15792	4059
15795	979|5292|9525
15796	16634
15797	15890
15798	21320|21321
158	9910|11509|12624
15800	8986
15802	1456|4072|4403|5189|8374|8375|8376|10197|14692|14696|15606|15607|21820
15803	14760|16955
15804	8113|24487
15805	4140|10444|24310
15806	16418
15807	22794
15808	16851
1581	7842|7843
15816	15871|20118|21468
15818	4643|4645|11618|12826
15819	12827|13057|17443
1582	2451|2481|17435|22798
15820	4886
15822	13115|13116|14896
15824	5416
15825	3739
15828	8207
15829	5781
1583	16514
15836	16639
15837	18477
1584	9857
15841	24074
15858	22445|22447
15860	18161
15861	22579
15862	2684
15863	17330
15865	20220
15866	875|8140|15966|19592
15867	13531
15868	21126|21976
1588	940|1094|1095|1323|3027|3028|3051|4303|4304|11156
15880	17171
15881	13260
15884	21915
15885	23823|23824
15887	20640
1589	4367|10844|11028|11029
15891	9135|12835
15893	13253
15900	22077
15901	815|6983|7190|7262|8502|16273|24794
15904	16768|18258|18259
15906	24613
15917	19106|19110|19111|23343
15919	13618|13628
1592	4407|4408|4409|23538
15921	3599|8349|10547
15922	8750
15930	6325
15936	3505
15938	15297|20121|20315
15939	18495
1594	4483|4813
15940	23672
15942	12540
15943	5465
15945	23606
15948	11462
15949	3640|13226|21841|24786
1595	2472
15955	5445|5446|7430|11975|11976|18575
15957	7708|7711
15959	4289|4346
1596	16546
15961	23647
15965	9424|9446
15967	3872|3873
15970	10719
15978	8952
1598	5883
15984	15895|22030
15987	12074|21404
1599	24726
15996	16072
15999	1748|1751|4571|5435|5439
16	17625
16000	18812|22831
16005	3802
1601	15112|15495|15496|18049
16011	16322|22435
16012	3998|5895|13588|17878|20742
16015	18238|19398|20285
16026	2200|9309
16027	23152
16029	21329
1603	20598
16032	19154
16036	10937
16038	5724
16039	24571|24572
16043	8931|21378
16044	7710|12142|14168
1605	1222|3101|14866|19137|19138|19290
16053	9826|10579|14368
16055	2078|3108|5024|9657|16762|21530|21754|23456
16056	2240
16059	1030|2146|2290|22286
1606	5384
16060	10190|16957|23318
16061	13908|24106|24267
16067	1013|1747|1750|4067|4575|5437|5503|9202|10872|24185
1607	15405|19841|20659
16073	2068
1608	12307|22209
16080	8106|8755|23063
16082	22277
16083	8381|9249|9507
16086	12690|13592
1609	17038
1610	16564
16103	1464|10039
16104	12849
16105	20499|20500
16107	13407
16109	14583|21872
16112	21354
16129	3923|8163
1614	7762|9834|15703
16148	1719|1746|2524|4068|4576|5200|5436|5438|5504|5897|9291|9431|10363|11246|11337|22981
16149	12731|18132
1615	20621
16153	2268|12655|12679|18536|21202
16157	5058|24553
1616	13036|23355
16169	23077
1617	3680|7725
16180	3598|8057|14605
16181	3307
1619	4279|11245|18466
16190	7943
162	15205
16200	2132|17820|19241
16202	1050|13300
16209	19005
16210	4771|6646|20568
16211	9872|13033|13051|13232
16216	3196|5196|9752|21869
1622	15415|19020|22308
16222	7734|21863
16223	14450
1623	6200
16231	16073|16074
16235	15147
16236	6678|7626
16240	4423|4424
16245	14238
16246	5774|11345|11530|19856
1625	23990
16253	8741
16268	1645|3542
1627	15741|20809
16272	17023|22312|22313
16273	11616
16277	8219
16278	1948|19463
1628	17848|21431
16281	22391
16287	18778
16290	17934
16295	1962|4714
16298	12214
163	14317|14568|15674|23147
16305	2965|3235|3236|8457|9895|11149|11150
16312	20303
16313	15017|18320|20974
16325	18789
16327	4378|12680|20648
1633	10585|14396|18589
16330	24222
16332	16075
16339	24023
1634	4442
16340	10730
16341	10277
16344	6058|7489|12543|12544|12778|14688|16135|17696|18016|23539
16348	2663
1635	15796
16353	21855
16356	15983
16358	21351
1636	9106|20337
16360	23693
16365	4187|5094|8131
16367	1451
1637	3522|5760|12651
16372	19770
16373	15794
1638	10693
16380	21997
16381	1259|2322|10247|10248|18364|20040
16391	16588
16392	8426|16321
1640	23651
16403	10223
16407	18464|18465|20783
16411	7719
16413	9717
16418	3782|3783
1642	23428
16420	10465
16424	14058
16433	1423|3900|19985
16437	14090
1644	6844
16441	24192
16449	1876|4577|5839|11210|11211
16450	12125
16453	17145
16454	20967
16457	7554|12216|23124
16469	4212|15884
1647	24038
16470	1769|3161|7485|21639
16472	15155
16474	3609|5685
16483	22245
16491	21904
16499	21353
16502	9758|14844|16128|22577
16505	19012
16507	19390
16508	21969
1651	7104
16512	18903|23395
16514	11556
16518	1126|2461|13245|14167|20045
16523	3344|3346|3347|4310|4890|4891|4892|8613|10389|11740|11741|13243|14813|17653|20165
16526	16478|22064
16527	18937
1653	16259
16531	2523|6102
16532	3696|3697
16535	12124
16538	6100
16540	17805
16542	23708
1655	15468|17114
16554	22054
16556	18662
1656	15030
16560	3862
16562	17830|23006
16577	14285|14588|23811
16578	5854|6021|13048
1658	12751
16584	3764
1659	15296|23143
16595	10059|10060|12016
16598	2576|2578
166	4476|4477|4478|4979|7083
1660	4180
16605	912|1549|4450|6149|6243|9149|10481|17386|18287|18480|19087|21715|22567|24008
16606	760
16609	21389
1661	8372|8379|19534
16610	1895|3023|3029|4739|14394|14516|21129|22552|23105|23319
16611	18518
1662	15042|15119|15494|19510|19529
16622	5007|18768
16623	12350|17860
16626	1294|4029|8550|11946|13551
16627	12903
16636	15064
16652	22690
16658	23729
1666	17711|17998|21154|23501
16661	19425|21822
16670	3133|23864
16673	20633|20634
1668	8513|9886|10226
16683	3927|12600
16689	13273
1669	5855|10503|10845
16690	9518|23176
16694	12868
16697	15663
167	1025|3190|3191
16700	16875
16702	23106
16703	8087|12685|12686|21221|22462
16706	17700
16714	84|85|363|1437|7629|18535|22888|24727
16717	16873
1672	3657|12966|12967|13959|14665|14666|14667
16721	3273|3418|12185|12186|14713|14714|24014
16735	2570
1674	12924
1675	1191|3078|10299
16750	23745
16754	5555|6016
1676	3382|15286|15295|22316
16763	2589|2599|12053|12054|21851
1678	5107|19821
16784	9123
1679	22232
16794	13547|14308
1680	23710
16809	1933|6731
1682	15410|20506
16821	10194|13898
16833	3266
1684	4749
16843	21642
16854	13826
16865	4730
16866	1074|3924|7192|9438|10191|15556|16901|17338|17343|23303|23339|24159
16867	974|3746|3747|6895|6896|6897|6898|11201|11498|12470|20464|23069|23070
1687	2661|2662|12331|18053|18054|18129|21260|22276|23492
16879	22121
1688	15745|23238
16881	23953
1689	11023|11518|11873|21949|24311
16891	18064
16895	2167
16900	21998
16904	20510
16906	24433
1691	13403
16911	14362|14363|14364|15093|21677
1692	15041
16929	8059|10652
16935	8103
16937	20279
16939	7894|11762|18393
16940	9151
16941	20304|24343
16949	4419|17738
1695	5079
16951	17727|20995|23757
16958	5334|5367|8060|17304|21763
16959	4316
1696	5751|6111
16962	14801
16969	16609
16972	7168|8785|9136|10264|12958|14096|23666
16973	15225
16974	11004
16975	8195|17929
16979	1579
16980	24168
16982	23967
16983	5379|22762
16989	9252
1699	2664|2665|4309|7646|8016|8017|9466|9556|14342|18021|18022|18275|18277|19658|19659
16995	23332
16998	3869|4323|10443|18000|23141
17	5684|17636|23000
170	15675
1700	15971|16824|17332|23100
17006	9900
17007	22403
1701	2823|5174|14228|14280|17979
17012	18192
17014	4755|4783|10458|12864|13694|15565|21739
17016	5626|20147
17017	14818
17019	16325
17023	12902
17025	1328|13601|13602|21696|24233
17028	17327
17031	93|94|95|458|7291|8670|9727|9802|11927|16265
17034	4677|4678|7619
1704	3326|4116|7587
17041	20130
17043	21136
17046	21399
1705	14229|14497|21078|21669
17050	10563|10564|10565|17901|21678|21679
17060	16847
17063	22033
17064	2029|2030
17068	2101|2102|3549|11568|11627|19308|19511|21235
1707	15003
17073	15865
17077	11045|19333|19399
17080	932|2074
17082	8582|11251|11252|24490
17083	23212
17084	9551|9566|10831|10832
17088	14645
1709	15136
17090	17997|23251
17091	21944
17092	8322|9793|16491|24712
17093	3744
17095	917
17096	1989|16862|18612|19101|20430
17097	22251
17098	20565
17099	16705
171	24321
17100	3958|3959
17101	1484|4638|4639|16553
17102	3019
17103	12146|13050
17104	5842|15943|16267|20469|21139|24303
17105	19145
17107	20688
17108	9705
17109	8874|16249|17919|23641
1711	20002
17110	23739
17111	24061
17112	15145|21363
17113	16554|16822|16823
17114	15506|15513|15517|15639|15640|15934|22845
17115	2996|2997|2998|4573|4574|7794|10315|10764
17116	18162
17117	17397
17118	1489|1496|3939
17119	5240|5241|8617|19940
17120	1865|12888|17403|17865|19968|20691
17121	20703|21394
17123	14592|17669
17124	5650
17125	14324
17126	14993
17128	16656|16868
17129	6685|23499
17130	3297
17131	15312|17173|19286
17132	2480|4627|6347|7643|12150|12569|13279|14730|14731|16972|20209|23394
17134	7883|19882
17135	19959
17136	11484
17137	10123
17138	4695|4720|13510|13511|23278
17140	9305|16959|23404
17141	8272
17142	4071|5564|21663
17143	3301|6093|6589|14672
17144	7569|7570
17145	1968|13760|18237
17146	547|1358|1359|1522|1527|1528|1529|12091|12092|12093|12094|24756
17147	8424|16093|16690|17632|21954
17148	11982
17149	19936
1715	12476
17150	4736|12423|16026|20439
17151	24024
17152	7648
17153	5432|22293
17154	15068
17155	1040
17156	11456|19561|20163|20164
17157	162|163|164|165|166|167|168|169|170|171|172|326|327|328|329|330|331|1118|1513|1530|1531|1532|1533|1534|1535|1536|1537|1538|1539|1540|2643|2644|2645|2646|2647|2648|6612|7654|7655|8421|10205|10206|13004|13005|13006|13007|13355|13356|13357|18344|19177|19178|19179|19180|19181|19182|19183|19184|19185|19186|19187|19188|19189|19190|19191|19192|22898|23241
17158	23443
17159	22420|24050
17160	10054
17162	4061|4166|13043|23478
17163	3693|12941|24464|24465
17164	3533|5732|5763|17081
17165	16411
17166	3438
17167	8938
17168	13132
17169	16655
1717	18742
17170	2927|5870
17172	3501|3502|6773|18956|20207|20208
17173	5834
17174	14121|17243
17176	9623
17177	21667
17178	15820|19897|21278|23718
17179	9808|11609
1718	2606|6996|16454
17180	18406
17181	1679|13539
17182	1329|22306
17183	13951|24632|24633|24634
17184	5198
17185	13192
17186	22351
17187	14511
17188	844|9206|11820
17189	19805
17190	7683
17191	6528|16547|17999|21892
17192	24103
17194	5765|11516|11517
17195	693|8560|11295
17196	7439|8064|8065
17197	7922|18793
17198	8534|11332
172	11217
17200	18621|18623|18771|24180
17201	13558
17202	14994
17204	18461
17205	14077|14087|14088|16437|23220
17206	4866|6096|9991|16023|23523|23524
17207	18640
17208	3800
17209	9441|10027|11797|12463
1721	4097|7969|10704|10705|17230|17231
17210	22512
17211	15268
17213	1799|2961|6610|7630|9339|15166|16149|19089|19091|21223|23512
17214	21845
17216	14822
17217	7841
17218	20699
17219	24085
17220	1889|4849|8694|14037|18566|22576|23268
17221	16208
17222	4081|4082|4083
17223	19855
17224	13095
17226	5145|16616
17227	5127
17228	15789
17229	14255|17126
1723	15069|19780
17231	252|253|515|1276|6961|10946|10947|13029|13031|13032|13034|16228|16229|18696|20420|20421|20454|21414|22899
17232	3227
17233	307|308|7918|8201
17234	2221|5244|6924|8294|8295|8296|10164|10956|20886
17235	1944|2895|23489|23794
17236	16729
17237	23508
17238	8056
17239	6656|16372|18208|22345
17240	6185|14160|22815
17241	5458
17242	309|353|354|4810|4811|5928|7903|7904|12105|13463|14837
17243	2942|10256
17244	22450
17245	7384
17246	8710
17247	3183|15941|17977
17248	14264|16025
17249	6191|12542|16921
1725	14576
17250	23415
17252	4181|6591|16592|21849
17253	3556
17254	16426
17255	11179|17451|19010
17256	18990
17257	11424|14921
17258	20260
17259	15720
1726	17325
17260	19199
17261	820
17262	12438|15246
17263	751|4826|13483
17264	18633
17265	4036
17266	6879|7857|16894|19266
17267	15283
17268	17182
17269	1551|1552|2621|2948|4295|6876|9363|10894|10896|16935|16936|16937|21271
17270	16333|16884|18995|19075
17272	24358
17273	18980
17274	784|3224|5813|10936|12460|15647|17701|18167|18502|22342|23989
17275	3331|8184|19704|19705|19706|19707|19708|19709
17276	2294|5211|10553|12319
17277	3174|3184
17278	18257|18605|18651|18754|20058|24626|24627|24628
17279	8789
17280	10868
17281	22000
17282	21965
17283	1581|8484|24119
17284	3603
17285	22196
17286	10388
17287	17726
17288	3585|12777
17289	3689|5320
17290	16717
17291	18798
17292	7386|10213|10998
173	3878|6250|8770
1730	14347
1731	20700
1733	17001|24477
1736	8111|13165
1737	130|131|2969|2979|6051
1738	10387|20409
1739	3193|20302
1741	8901|17391|21586
1746	10932|12716|13388|19321
1748	4465
175	4885|5453|12163|12221|12577|14271
1750	13304
1751	16011|16203|24541
1753	15163|15754
1756	6894|11527
1757	4701|7603|8925|9230|10041|16431
176	12464|15965|19150|19373|22303
1761	3758
1764	15434|18268
1765	2660
1766	10976
1767	17078|22739
1770	3118
1771	12595|22091
1772	3630
1773	18059
1775	16769
1776	12213
1777	5001|5002|11344
1778	21434
178	18250
1780	1024|9643|10510|18111|19134
1786	857|1918|20931
1789	23733
179	195|196|197|198|518|2195|2334|2335|2336|2346|2348|2349|2356|2999|3000|3001|3002|3005|3006|3007|3008|3009|5704|6631|6917|8556|8959|10152|13324|13352|13374|14529|15530|15531|16289|19584|19585|21319|21332|21333|22656
1792	15065
1793	4550|6954|7846
1794	3292
1803	22940|22947
1805	5075|15499
1806	16212
1807	1132|5255
1808	13990
181	19293|19402|19404|19406|22339
1810	15491
1812	7748
1813	21984
1817	11304|23081
1818	981|1089|9720|10013
182	8297
1820	4544
1821	2355|5938|14437
1824	19028
1827	21398
1828	23374
1829	23050
183	78|79|2533|7517|8049|8223|24010|24410
1830	6118
1831	3040|21785
1832	3126
1834	12286
1837	15877
1839	23822
184	23863
1840	13145|18551
1842	7533|10919|10920|14904|14905
1844	10409|23359|23360
1845	15170|15196|15901|17489
1846	15424
1847	15181
1850	824|3494|7398|7812|23964
1852	6833
1855	1188|1442|3293|5269|14848|20567
1856	15057
1858	7917|11072|24161
1861	3645|5043|15708|24044
1862	7870
1863	4646|9165|11401|17320|18933|24717
1864	11474
1865	4093
1868	3790
187	18859
1871	1440|8000|22540
1872	12548|15389|22785
1874	4988
1875	11857
1877	745
1879	851|2404|7958|16341|21643|24763
1880	20704
1881	3036
1882	20444
1887	11389|11390|11396|12644|18691|20620
1888	12169
1889	15732|19954
189	3880|5373|11135|14601
1890	2588|4642|4829|5185|13196|14422|15701|17496|18270|19149|20035|20539|22458|22829|23134
1892	7583|7584
1894	5277|15785
1895	20321|23993|23994|24386
1896	9532
1897	5175
190	24408
1901	3507
1902	9963
1904	22323
1906	13673
1907	2464|11718|19489|23202
1908	6802|7264
1909	5970|8391|24797
1912	5777
1913	3557
1914	8100|22414|22417
1917	2968
1918	13976|13977|21815
1919	4970
192	22871
1921	3423|7912|17499
1922	16843|18397
1923	71|72|9145|12549
1924	12618
1926	8082|16386|21261
1928	15742
1929	8227
193	10364|11420
1930	18637
1931	14745
1932	10732|16060
1933	19467
1934	1943
1936	4729
1937	3850
1938	3500|17363|17539|23776|23986|23987
1943	16701
1944	12313|12900|24125|24815
1945	9982
1946	13440|13441|14438
1950	10504
1951	15449|16905|19951|20150
1952	15168
1953	1555|1643|2619|5016|6933|7397|17218
1954	1119|3625|6710|16993|21149
1955	17802|24661
1957	6443
1958	22893
1959	12033
196	1047|5561|7279|7280
1961	1035|9253
1964	17240|17677
1966	17724
1967	894|16428|17290|21191
1968	6049
197	759|5962|11842|15772
1970	17755
1971	15247|18555
1972	16210
1973	4815|5230|5459|6212|16968
1974	12972
1975	4290|4297|4298
1976	11322
1977	11884
1978	18695
1979	12295|12296|16804
198	20751|22812|22813
1981	17855
1983	3201|3940|13494
1986	13594
1989	11826|19040|21862
199	14945
1991	16489
1995	12762
1998	1520
2	23640
20	6687|7260|13010
200	7647|12306
2001	235|877|10003|10890|17963
2002	15718
2003	4118|8386
2004	5553|6727|6728|6729|11943|12496|13877|19304|21798|22143
2006	19424
2007	3535|7776|7781|7789|11066|17328|17329|17476|21724|22527|22644
2008	1202
2009	591|2736|16251|16252|17876|18088
2011	10090
2012	4439|24195
2014	10236|13067|13220|19490|19923|20728
2015	19|1628|1629|5143|5878|10448|15322
2017	6690
2018	21239
2019	16012|24282
202	3784
2020	1487|8420|8422|18880|23075
2024	22627
2027	4162
2029	17924
203	19027
2030	20738
2033	24109
2034	13530|23140
2035	12059
2036	16541|22717|22718
2039	4210
204	16467
2040	20000
2043	3362|11409|11410|13637|18226
2045	4733
2051	21710
2052	8533
2057	5708|9580|13776|14553|18991
206	9632
2060	7165|10085
2063	8097
2064	16596
2065	22278
2066	18179
2067	7929
207	21384
2070	3551|11953
2071	16612
2072	2214|5415
2073	16552
2074	5015
2075	9126|17498|23194
2076	2228|5041|5062|9817
2077	19835|21930
2078	12328
208	16516|23601
2082	9188|20727
2083	5280|5281
2084	16488
2086	18853
2087	4085
2088	12637
209	14134|16966
2094	5366
2095	7074|8253|8254|11163|12332|12333
2096	700|1416|1417
2098	9994
2099	5103
210	9426|14863
2103	14556|14867|18592
2104	11819
2107	5315
2108	17245
2109	18586
2110	14999|24224
2111	3463|7428|16255|16348
2113	11146|23726
2114	4022
2115	766
2119	13222|17046|24201
2120	15045|15256|17996
2129	735|1178|2591|8490|10061|10062|11628|12252|12253|12866|17109|19104|21275|21800
2130	15757
2131	23730
2132	9636
2133	21385
2134	13742
2136	10555
2137	15358|20027
2140	12788
2141	3300|3341|3543
2144	11979
2147	4837|5378|15933|16460|22305|22880
2150	16686|17797
2151	4652
2153	21251
2154	4410|4923|13294|16045|20359
2155	23368
2156	5640
2157	14902
2159	21972
216	3913|3915
2163	21443
2164	22753
2165	15368|16419|17264
2167	20022
217	6338|18263
2170	3709|4283|4333|4980
2171	9390|14774
2172	10209
2173	5122|5308|8766|14744
2175	18171
2176	22571
2178	3765
2179	22475|23111
218	11957|13488|13489
2180	8013
2182	15808|19813
2183	2266|6337
2188	3639
2189	6221|13952|13953|19498
219	11574
2190	18476|22092
2191	8918
2196	8392|8653|10836|17485|17486|17487|17488|18762|18765|18766|18767|22348
2197	22171
2199	5729
2201	3673|8058
2205	17259|23137
2207	11641|11921|24064
2208	3919|3920|3922|10880
2210	4281
2214	991
2216	1622|6837|9361|10200|13918|23226
2217	20689
2218	11661
222	1289|2657|2675|4193|4337|4362|8549|8558|10216|10233|10368|11987|12659|13133|13134|13817|14742|14743|15957|15958|15959|15960|20135|20635|20636|20769|24258
2220	18813
2224	10968
2226	12467|12818
2227	19015
2229	22167|23455
223	12342|17910
2230	20515
2235	4053|4060|8737|8738|17842
2239	15180
224	5420
2240	10633|13966
2244	4648
2248	23971
2250	10954
2251	15782|23529|23530
2253	15342
2255	21345
2257	20351
2260	6310
2262	4296|7978
2263	18862
2266	15457|23678
2267	13991
2269	6693|16133
2270	12761|17930
2272	9626|10914
2275	19236|23414|23795
2276	5060
228	6977
2281	1385|3592|4605|4606|6763|10288|10289|10422|10840
2282	23223
2287	7244|22388
2288	6938|9290|9737|12136|13713|13714|21786|21808|22638|22639|22640|24102|24407
2290	14519|21511
2291	5036
2293	14117
2295	3127|9921|13202
2296	24670
2297	15226|15418
2298	13756
23	5972
230	22629
2300	9166|20576
2304	5359|10645|10689
2306	7996
2307	14513|17479
2308	1569|1570|5840|6173
231	3527|4258|4767|4776|4782|20261
2310	10155
2311	3671
2312	20670
2316	9052
2319	17785
2321	1648|9348|10359|10756|10928|17495|18113
2323	4872|5176
2325	8458|9586|17766
2327	15722
2329	17071|17072|24190
233	1470|7955|8323|15509|16765|19376|20247|21230
2330	728
2331	5217|22394
2332	3302
2334	18865
2335	2246|7850|7851|10109|22285
2336	7328|7329|7557|7558
2339	20831
234	13968|18453
2340	5351|7322|14358|24335|24620
2341	11708
2342	16627
2343	1218|5958|11765|23841
2345	16571
2347	18819
2348	5385|10139|10140
2350	3139|4361|4363|4615|8120|10529|10530|10684|10685
2351	8953
2354	4158|4165
2356	16384|20128
2357	14142|14768|15613|16115|16275|24330
2358	9709|10300|11221|11335|11366|11513|11541|11542|12021|16812
2359	6620
2363	1341|2297|2445|3120|10176|10177|10178|14790|14791|16734
2364	10426
2365	15791
2366	8015
2368	16763
2369	20408
237	15845|24828
2370	8487
2372	2855|2856|2860|4925|8018|18598
2376	5242|7252|9978|12385|16166|16177
2379	9816|19614
238	19202|22536
2381	17989|24210
2384	14693|14694|14695|21538|23773
2386	1969|2032|3185|8390|11592|11593|12527|12528|18764|19337
2387	897
2388	10959
2391	24230
2392	7054
2394	3263
2396	15359|20706
2397	19507
2398	12619
2399	15792
24	22102
240	7699
2402	8910|15848
2403	10577|11640
2404	23781
2405	14449|22147
2406	10230
2408	15475|16555|20024
2409	14254
241	14158|14901|15834
2411	3305|12007|12134
2412	20188
2413	4317|5849|5936
2415	4474|11016
2416	15855
2418	6107|10367|12119|13670
2419	16366|21740|21741|22341
242	15038|24334
2420	6866
2421	4001|21883
2427	1380|2212|4858|6170|11367|15667|16231|19267
2429	3648
2430	1031|4743|12648|12649
2432	1187|1559|23803
2433	16693
2435	15214
2437	9541|10669
2438	11958|11965|16942|18692
2439	4054|22790|23056
244	24515|24516
2440	0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|376|393|411|412|413|414|415|416|417|418|419|420|421|422|423|424|425|426|427|428|429|430|431|432|658|1692|3941|3942|4494|4495|4496|4497|4498|4499|4500|4501|4502|4503|4504|4505|4506|4507|4508|4509|4510|4511|4512|4513|4514|4515|4516|4518|4519|5817|6050|7040|8027|12791|19092|19093|19094|19095|20663|23047
2444	23213
2445	12211
2449	23696
2453	22234
2457	7411|16594
2461	23|10528|23721
2463	21371|23828
2464	9666|14151
2466	16578
2467	22519
247	21937
2470	23425
2471	11770|14594|15076|19746|23041
2472	5743|5898
