CONDITION_ID	PHENOTYPE_ID
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005172
MGI:1855976	MP:0005172
MGI:1855976	MP:0008480
MGI:1855976	MP:0008480
MGI:1855976	MP:0008480
MGI:1855977	MP:0000371
MGI:1855977	MP:0000371
MGI:1855977	MP:0000371
MGI:1855977	MP:0000371
MGI:1855977	MP:0000371
MGI:1855977	MP:0000421
MGI:1855977	MP:0005171
MGI:1855977	MP:0008480
MGI:1855978	HP:0009887
MGI:1855979	HP:0001107
MGI:1855979	MP:0000371
MGI:1855979	MP:0000371
MGI:1855979	MP:0000371
MGI:1855979	MP:0000371
MGI:1855979	MP:0000371
MGI:1855979	MP:0005172
MGI:1855979	MP:0005172
MGI:1855980	MP:0010231
MGI:1855981	HP:0001010
MGI:1855981	MP:0000371
MGI:1855981	MP:0000411
MGI:1855981	MP:0004382
MGI:1855981	MP:0008480
MGI:1855983	HP:0009887
MGI:1855983	HP:0009887
MGI:1855983	HP:0009887
MGI:1855983	HP:0009887
MGI:1855983	HP:0009887
MGI:1855983	MP:0001324
MGI:1855985	HP:0000504
MGI:1855985	HP:0000546
MGI:1855985	HP:0001107
MGI:1855985	HP:0012632
MGI:1855985	HP:0200098
MGI:1855985	HP:0200098
MGI:1855985	MP:0000394
MGI:1855985	MP:0001224
MGI:1855985	MP:0001327
MGI:1855985	MP:0004227
MGI:1855985	MP:0005171
MGI:1855985	MP:0005198
MGI:1855985	MP:0005241
MGI:1855985	MP:0012143
MGI:1855985	MP:0012144
MGI:1855986	MP:0005171
MGI:1855987	HP:0001107
MGI:1855987	MP:0005171
MGI:1855988	HP:0001107
MGI:1855988	MP:0005171
MGI:1855989	HP:0001107
MGI:1855989	MP:0005171
MGI:1855990	HP:0002212
MGI:1855990	HP:0002212
MGI:1855990	HP:0002212
MGI:1855990	MP:0001274
MGI:1855990	MP:0001274
MGI:1855990	MP:0001274
MGI:1855991	HP:0002212
MGI:1855991	HP:0002212
MGI:1855991	MP:0000418
MGI:1855991	MP:0001274
MGI:1855991	MP:0001274
MGI:1855991	MP:0009457
MGI:1855991	MP:0009457
MGI:1855992	HP:0002212
MGI:1855992	HP:0002212
MGI:1855992	MP:0001274
MGI:1855992	MP:0001274
MGI:1855994	HP:0000518
MGI:1855994	HP:0000518
MGI:1855994	HP:0000568
MGI:1855994	MP:0011697
MGI:1855995	HP:0100018
MGI:1855995	HP:0100018
MGI:1855995	MP:0005545
MGI:1855995	MP:0005545
MGI:1855996	HP:0000518
MGI:1855996	HP:0000518
MGI:1855997	HP:0000518
MGI:1855997	HP:0000568
MGI:1855997	HP:0000568
MGI:1855997	MP:0001320
MGI:1855997	MP:0001320
MGI:1855997	MP:0011697
MGI:1855997	MP:0011697
MGI:1855998	HP:0000518
MGI:1855998	HP:0000568
MGI:1855998	HP:0000568
MGI:1855998	HP:0012373
MGI:1855998	MP:0001320
MGI:1855998	MP:0001320
MGI:1855998	MP:0008841
MGI:1855998	MP:0011086
MGI:1855998	MP:0011697
MGI:1855998	MP:0011697
MGI:1855999	HP:0000175
MGI:1855999	HP:0002089
MGI:1855999	HP:0002093
MGI:1855999	HP:0003196
MGI:1855999	HP:0003270
MGI:1855999	HP:0009826
MGI:1855999	HP:0010808
MGI:1855999	MP:0004734
MGI:1855999	MP:0006279
MGI:1855999	MP:0011087
MGI:1856000	HP:0001000
MGI:1856000	HP:0001000
MGI:1856000	HP:0001000
MGI:1856000	MP:0003136
MGI:1856000	MP:0003136
MGI:1856000	MP:0003136
MGI:1856000	MP:0005366
MGI:1856001	MP:0003136
MGI:1856001	MP:0003136
MGI:1856001	MP:0003136
MGI:1856001	MP:0005366
MGI:1856003	MP:0000418
MGI:1856003	MP:0001279
MGI:1856003	MP:0001283
MGI:1856003	MP:0001800
MGI:1856004	MP:0000371
MGI:1856004	MP:0002169
MGI:1856004	MP:0002169
MGI:1856004	MP:0002877
MGI:1856005	HP:0002179
MGI:1856005	HP:0002179
MGI:1856005	HP:0002179
MGI:1856005	MP:0000371
