GENE	SCORE_UNRANKED_UNPROP	SCORE_UNRANKED_PROP	SCORE_RANKED_PROP	PVALUE
ENSG00000110318	0.0	0.0856250171275	16258.0	0.312
ENSG00000110321	0.020067403521	0.0323581017782	13272.0	0.773
ENSG00000110324	0.0380759824302	0.0124399978724	8134.0	0.711
ENSG00000110328	0.0195016435347	0.0108478031979	7442.0	0.364
ENSG00000110330	0.00799413642017	0.111659427686	16658.0	0.448
ENSG00000110344	0.0	0.023114591433	11498.0	0.452
ENSG00000110347	0.0	0.00660298513316	5287.0	0.307
ENSG00000110367	0.0	0.0648309145318	15687.0	0.434
ENSG00000110375	0.0259278754487	0.00645109643455	5184.0	0.919
ENSG00000110395	0.164469400841	0.258072173149	17161.0	0.612
ENSG00000110400	0.188332656435	0.0268363113832	12299.0	0.52
ENSG00000110422	0.0154691882969	0.0336803078699	13441.0	0.464
ENSG00000110427	0.0165364626799	0.00349931568321	3284.0	0.658
ENSG00000110429	0.0	0.0143757750202	8931.0	0.427
ENSG00000110435	0.199966151138	0.0390102154193	14092.0	0.144
ENSG00000110436	0.0258686450339	0.00588877501899	4877.0	0.614
ENSG00000110442	0.0380821527911	0.0144394736021	8959.0	0.284
ENSG00000110446	0.0180013833936	0.00872132644338	6412.0	0.331
ENSG00000110448	0.0147974944123	0.0212969603729	11047.0	0.439
ENSG00000110455	0.0	0.00200173573952	2074.0	0.332
ENSG00000110484	0.0	0.00440032104993	3901.0	0.451
ENSG00000110492	0.0386153983357	0.0271401019235	12374.0	0.535
ENSG00000110497	0.0137742184811	0.0727173755066	15918.0	0.984
ENSG00000110514	0.0357149545517	0.0220617461447	11235.0	0.127
ENSG00000110536	0.00422035972352	0.0200724817143	10747.0	0.389
ENSG00000110583	0.0	0.000738508752536	175.0	0.716
ENSG00000110619	0.0	0.00758516166497	5852.0	0.525
ENSG00000110628	0.0435083897491	0.00864189313396	6379.0	0.3
ENSG00000110651	0.0509022613798	0.190778386184	17047.0	0.455
ENSG00000110660	0.0	0.00490139979535	4240.0	0.366
ENSG00000110675	0.0597089093649	0.0121173694991	7996.0	0.37
ENSG00000110693	0.0216608292092	0.0194229572856	10584.0	0.348
ENSG00000110696	0.0	0.0188837648441	10421.0	0.541
ENSG00000110697	0.025309276329	0.0116510016818	7795.0	0.566
ENSG00000110700	0.0	0.0493457543267	14935.0	0.162
ENSG00000110711	0.0975906495548	0.0464241921379	14738.0	0.326
ENSG00000110713	0.00750490942503	0.0544974426462	15236.0	0.515
ENSG00000110717	0.230452884213	0.0596295054637	15477.0	0.105
ENSG00000110719	0.226099386004	0.0296089338315	12824.0	0.276
ENSG00000110721	0.0146482375506	0.00652004033853	5227.0	0.351
ENSG00000110723	0.0141806403515	0.00667462100482	5325.0	0.463
ENSG00000110756	0.0752911825131	0.0199130207721	10710.0	0.665
ENSG00000110768	0.0	0.0541394685011	15220.0	0.127
ENSG00000110777	0.0227056380222	0.0190823600199	10482.0	0.384
ENSG00000110786	0.0	0.0154665384244	9311.0	0.659
ENSG00000110799	0.0950846702499	0.0428532144638	14445.0	0.222
ENSG00000110801	0.0	0.0245951151951	11822.0	0.63
ENSG00000110811	0.0	0.0142390257412	8873.0	0.376
ENSG00000110841	0.0	0.0240139779446	11704.0	0.205
ENSG00000110844	0.0	0.00397735529594	3591.0	0.427
ENSG00000110848	0.0154772994174	0.00289764513227	2794.0	0.535
ENSG00000110851	0.0225339858626	0.0113509652848	7668.0	0.606
ENSG00000110852	0.0	0.00096460003875	983.0	0.346
ENSG00000110871	0.0	0.0184228229219	10282.0	0.142
ENSG00000110876	0.0174376021191	0.0188994664998	10427.0	0.347
ENSG00000110880	0.0	0.034716424172	13588.0	0.368
ENSG00000110881	0.00497729498469	0.00699616452482	5514.0	0.548
ENSG00000110887	0.0275267941194	0.0110601185526	7534.0	0.303
ENSG00000110888	0.0	0.00818399759305	6164.0	0.431
ENSG00000110906	0.0241625195539	0.0256377101207	12060.0	0.222
ENSG00000110911	0.0837960646136	0.017729696547	10066.0	0.371
ENSG00000110917	0.0151709608031	0.0126940135751	8245.0	0.668
ENSG00000110921	0.136415153386	0.0209807731193	10982.0	0.14
ENSG00000110925	0.0	0.00253941919061	2460.0	0.408
ENSG00000110931	0.0150995726075	0.02663570752	12254.0	0.381
ENSG00000110934	0.0	0.00403514382722	3636.0	0.45
ENSG00000110944	0.0121009763561	0.0100470828025	7098.0	0.503
ENSG00000110955	5.10666012331e-06	0.0889088861362	16314.0	0.377
ENSG00000110958	0.0424814203148	0.0741449861936	15961.0	0.34
ENSG00000110975	0.0011035186363	0.000862743331781	604.0	0.794
ENSG00000110987	0.0	0.00980660105741	6985.0	0.514
ENSG00000111011	0.0	0.0174214707141	9971.0	0.453
ENSG00000111012	0.134001441827	0.134001441827	16840.0	0.697
ENSG00000111046	0.0947530030295	0.018953913326	10444.0	0.526
ENSG00000111049	0.0180966430271	0.0104248298544	7258.0	0.754
ENSG00000111052	5.16667106482e-06	0.0346551067666	13583.0	0.204
ENSG00000111057	0.0912037338089	0.108857410895	16632.0	0.353
ENSG00000111058	0.0	0.00243969461935	2356.0	0.339
ENSG00000111077	0.0339718586362	0.0741190574146	15959.0	0.895
ENSG00000111087	5.16667106482e-06	0.0478736895972	14849.0	0.457
ENSG00000111110	0.0	0.00262623293635	2572.0	0.391
ENSG00000111142	0.00719533850127	0.0232301824942	11524.0	0.42
ENSG00000111144	0.00293321389265	0.0129686837748	8368.0	0.763
ENSG00000111145	0.047980677447	0.0160790378011	9518.0	0.134
ENSG00000111181	0.0	0.00372575742665	3458.0	0.494
ENSG00000111186	0.0241784975465	0.00867709984202	6394.0	0.569
ENSG00000111196	0.0	0.0217571149428	11171.0	0.179
ENSG00000111199	0.121419464481	0.026909067345	12321.0	0.635
ENSG00000111203	0.0295450068289	0.00997486377084	7064.0	0.249
ENSG00000111206	0.0395254256638	0.0598754004633	15487.0	0.359
ENSG00000111215	0.0	0.00260401900926	2543.0	0.449
ENSG00000111218	0.0	0.024773864315	11862.0	0.438
ENSG00000111224	0.0	0.00880472579716	6460.0	0.656
ENSG00000111229	0.00204401374231	0.0508339371374	15042.0	0.315
ENSG00000111231	0.0	0.0342945788844	13529.0	0.23
ENSG00000111237	0.0	0.0129139722287	8345.0	0.505
ENSG00000111241	0.0127564082633	0.00696418942381	5501.0	0.745
ENSG00000111245	0.0377121998408	0.0123066415374	8063.0	0.584
ENSG00000111247	0.0	0.0104182494344	7251.0	0.673
ENSG00000111249	0.0112930440117	0.0019280237455	2003.0	0.96
ENSG00000111252	0.103425960139	0.0213615725163	11069.0	0.26
ENSG00000111254	0.0	0.0075965297197	5866.0	0.697
ENSG00000111262	0.237121390552	0.0356821543884	13729.0	0.112
ENSG00000111266	0.0	0.00699062759995	5512.0	0.578
ENSG00000111269	0.0	0.000961884596869	899.0	0.644
ENSG00000111271	0.0	0.00577820317745	4792.0	0.27
ENSG00000111275	0.0278750801515	0.0378273680445	13975.0	0.244
ENSG00000111276	0.0686937853259	0.0780443430238	16082.0	0.421
ENSG00000111291	0.0	0.0020927812875	2130.0	0.313
ENSG00000111300	0.0	0.0051867127767	4451.0	0.387
ENSG00000111305	0.0	0.00359984536576	3370.0	0.239
ENSG00000111319	0.0629940146871	0.0258676789385	12109.0	0.399
ENSG00000111321	0.0152189122794	0.0656991430718	15711.0	0.177
ENSG00000111325	0.0	0.00246372874166	2383.0	0.424
ENSG00000111328	0.0184360041374	0.0466047650403	14754.0	0.539
ENSG00000111331	0.0	0.0112052575702	7605.0	0.549
ENSG00000111335	0.0	0.00170503976123	1659.0	0.637
ENSG00000111339	0.0	0.00175003716712	1738.0	0.66
ENSG00000111341	0.184102270577	0.0214542621517	11091.0	0.645
ENSG00000111348	0.00869944245166	0.0124119600828	8118.0	0.578
ENSG00000111358	0.0	0.0111778082343	7595.0	0.44
ENSG00000111361	0.159717990338	0.0579453776625	15405.0	0.171
ENSG00000111364	5.15535803749e-06	0.00586545734733	4860.0	0.464
ENSG00000111371	0.0	0.0647323334537	15679.0	0.052
ENSG00000111412	0.0	0.00254053691865	2462.0	0.545
ENSG00000111424	0.146003559145	0.100810756562	16510.0	0.745
ENSG00000111432	5.16667106482e-06	0.000645381606871	122.0	0.689
ENSG00000111445	0.0	0.0449264712665	14631.0	0.144
ENSG00000111450	0.0188108041096	0.0208757317867	10956.0	0.691
ENSG00000111452	0.02215890877	0.02215890877	11257.0	0.79
ENSG00000111481	0.0	0.0136471382216	8642.0	0.414
ENSG00000111490	0.0	0.000861977158307	602.0	0.416
ENSG00000111530	0.0	0.529049276925	17268.0	0.639
ENSG00000111536	0.0	0.00096460003875	983.0	0.346
ENSG00000111537	0.0594685923711	0.0108669532338	7451.0	0.476
ENSG00000111540	0.0	0.0269427250141	12331.0	0.336
ENSG00000111554	0.0273620180036	0.00570816333955	4750.0	0.586
ENSG00000111581	0.0	0.0591960848668	15459.0	0.449
ENSG00000111596	0.0	0.038902897083	14080.0	0.528
ENSG00000111602	5.0678123612e-06	0.0205184158935	10866.0	0.673
ENSG00000111605	0.0	0.0547683749369	15258.0	0.24
ENSG00000111615	0.0	0.0287419408347	12679.0	0.159
ENSG00000111639	0.0121237741936	0.00854940950705	6339.0	0.538
ENSG00000111640	0.00151788390239	0.157073512016	16962.0	0.166
ENSG00000111641	5.14431992477e-06	0.0516961438848	15093.0	0.1
ENSG00000111642	0.00919571475618	0.106030780396	16589.0	0.57
ENSG00000111644	5.08381616024e-06	5.08381616024e-06	40.0	0.972
ENSG00000111647	0.0	0.00878688113451	6449.0	0.429
ENSG00000111652	0.0	0.0562450966665	15335.0	0.177
ENSG00000111653	0.0165308984644	0.0348662218972	13612.0	0.11
ENSG00000111664	0.0527220167531	0.0287366460007	12677.0	0.541
ENSG00000111665	0.0	0.0190320390385	10465.0	0.562
ENSG00000111666	0.0	0.0132168215411	8471.0	0.161
ENSG00000111667	0.00463712410391	0.0309819926261	13047.0	0.406
ENSG00000111669	0.161166330241	0.0460668229938	14713.0	0.2
ENSG00000111670	0.200395765682	0.0369147496588	13888.0	0.528
ENSG00000111671	0.00891094542524	0.0140070157667	8795.0	0.663
ENSG00000111674	0.0	0.0412160052615	14305.0	0.329
ENSG00000111676	0.159806687951	0.124802713471	16757.0	0.09
ENSG00000111678	0.201972891651	0.0211497690782	11014.0	0.349
ENSG00000111679	0.033278923152	0.118267283047	16709.0	0.498
ENSG00000111684	0.0	0.00517810882708	4448.0	0.295
ENSG00000111696	0.0	0.00483972063969	4196.0	0.318
ENSG00000111700	0.11081050041	0.11081050041	16648.0	0.388
ENSG00000111701	0.00672280289217	0.00818712578888	6168.0	0.433
ENSG00000111704	0.00496871529952	0.00830937371134	6242.0	0.57
ENSG00000111707	5.04740021336e-06	0.0177221901385	10063.0	0.555
ENSG00000111711	0.0	0.179978389143	17009.0	0.068
ENSG00000111713	0.131234733171	0.0209706614704	10979.0	0.259
ENSG00000111716	0.0445623046087	0.0372451571725	13919.0	0.511
ENSG00000111725	0.0605081447069	0.151377078867	16939.0	0.111
ENSG00000111726	0.0	0.0144612855337	8967.0	0.386
ENSG00000111727	0.0	0.0145178894609	8986.0	0.568
ENSG00000111728	0.00523557721003	0.0109975295175	7506.0	0.325
ENSG00000111729	0.0245803687654	0.00341941570063	3206.0	0.633
ENSG00000111731	0.0	0.0208494814055	10948.0	0.326
ENSG00000111732	0.0624758494139	0.0611521764285	15537.0	0.545
ENSG00000111737	0.0212006426393	0.0313186267999	13103.0	0.079
ENSG00000111752	0.142057500262	0.0367460665938	13870.0	0.581
ENSG00000111775	0.0331068546276	0.00647175307227	5196.0	0.448
ENSG00000111783	0.0113075354338	0.00376851382482	3481.0	0.957
ENSG00000111785	0.0206610973046	0.0153592321938	9274.0	0.873
ENSG00000111786	0.0	0.0356365406759	13720.0	0.174
ENSG00000111790	0.0	0.0354155135639	13692.0	0.076
ENSG00000111796	0.0	0.00162425921044	1530.0	0.563
ENSG00000111799	0.120240434478	0.0144556955681	8964.0	0.537
ENSG00000111801	0.0	0.00361114814095	3381.0	0.179
ENSG00000111802	0.0108098685007	0.0327111611929	13318.0	0.755
ENSG00000111816	0.00924556892856	0.0123905772969	8109.0	0.69
ENSG00000111817	0.13912585799	0.0209240751593	10966.0	0.502
ENSG00000111832	0.0	0.00388691408568	3539.0	0.489
ENSG00000111834	0.0795402927525	0.0795402927525	16124.0	0.583
ENSG00000111837	0.0589647134322	0.0177052872192	10061.0	0.271
ENSG00000111843	0.0175393446544	0.00816029397281	6145.0	0.474
ENSG00000111845	0.0622155396999	0.0169455406345	9809.0	0.49
ENSG00000111846	0.0385893298295	0.013388904325	8548.0	0.826
ENSG00000111859	0.0233322758357	0.0457673325114	14690.0	0.356
ENSG00000111860	0.0	0.00331863651725	3110.0	0.492
ENSG00000111863	0.0	0.00319430241235	2991.0	0.336
ENSG00000111875	0.00856979312552	0.0510669284281	15057.0	0.325
ENSG00000111877	0.0405412826094	0.0103035359978	7205.0	0.728
ENSG00000111879	0.0	0.009250460427	6685.0	0.625
ENSG00000111880	0.0	0.00728382315753	5689.0	0.458
ENSG00000111885	0.0	0.00375731879611	3472.0	0.267
ENSG00000111886	0.0	0.00516022742233	4428.0	0.633
ENSG00000111897	0.0231259775909	0.0163483125719	9612.0	0.621
ENSG00000111907	0.0	0.0132203597583	8475.0	0.534
ENSG00000111911	0.0	0.00447799813879	3965.0	0.423
ENSG00000111912	0.0	0.0082251536755	6196.0	0.443
ENSG00000111913	0.0	0.00959233580996	6878.0	0.377
ENSG00000111961	0.0	0.0121132399729	7995.0	0.557
ENSG00000111962	0.0	0.00267186640976	2622.0	0.368
ENSG00000111981	0.0	0.00583128575281	4831.0	0.547
ENSG00000112029	0.00268113070719	0.0237472203641	11636.0	0.733
ENSG00000112031	0.0	0.00407696642866	3665.0	0.407
ENSG00000112033	0.019743101697	0.0472404455864	14802.0	0.461
ENSG00000112038	0.00947658421956	0.0286180545797	12654.0	0.496
ENSG00000112039	0.128098132866	0.0276657668547	12469.0	0.654
ENSG00000112041	0.10259158361	0.0130852702027	8408.0	0.271
ENSG00000112053	0.00764393637715	0.00342019212741	3207.0	0.981
ENSG00000112062	0.0118582026615	0.20175182852	17077.0	0.299
ENSG00000112077	0.0356886245918	0.0143429107167	8922.0	0.413
ENSG00000112078	0.0	0.00486747041893	4215.0	0.453
ENSG00000112079	0.0159028644504	0.0319216294862	13196.0	0.371
ENSG00000112081	5.06771334683e-06	0.054729287993	15252.0	0.361
ENSG00000112096	0.0601833883954	0.0419266179004	14366.0	0.197
ENSG00000112110	0.0	0.0185434674911	10319.0	0.4
ENSG00000112115	0.01295560153	0.0118491157856	7875.0	0.572
ENSG00000112116	0.0170054504412	0.00264342534279	2596.0	0.673
ENSG00000112118	0.00672603174428	0.081758895086	16176.0	0.57
ENSG00000112130	0.0533489553766	0.0463518180262	14730.0	0.381
ENSG00000112137	0.0	0.00190999664205	1977.0	0.553
ENSG00000112139	0.0074860166302	0.00166415150937	1596.0	0.756
ENSG00000112144	0.198608999032	0.0459328934832	14701.0	0.578
ENSG00000112146	0.0220018587724	0.00789968820584	6003.0	0.497
ENSG00000112149	0.00668155441393	0.00154502603323	1441.0	0.785
ENSG00000112159	0.0	0.0303583110124	12954.0	0.065
ENSG00000112164	0.0227169653145	0.0518139402427	15099.0	0.477
ENSG00000112167	0.0	0.000961884596869	899.0	0.644
ENSG00000112175	0.0209440659316	0.0112072992998	7606.0	0.698
ENSG00000112182	0.0166592061286	0.0123033460318	8062.0	0.399
ENSG00000112183	0.0	0.0238558402559	11661.0	0.417
ENSG00000112186	0.0317018480708	0.0121672752577	8014.0	0.698
ENSG00000112195	0.0	0.0189763157904	10449.0	0.003
ENSG00000112200	0.0221215239724	0.0255542001933	12044.0	0.523
ENSG00000112208	0.0	0.128547144456	16793.0	0.416
ENSG00000112210	0.201857148255	0.0251422586038	11949.0	0.487
ENSG00000112214	0.00638700550696	0.0191126624762	10491.0	0.787
ENSG00000112218	0.0	0.000994895907231	1083.0	0.453
ENSG00000112232	0.0185737478626	0.0624055546776	15593.0	0.272
ENSG00000112234	0.210855406857	0.0269298585902	12328.0	0.259
ENSG00000112237	0.00476677430371	0.0634753895874	15637.0	0.586
ENSG00000112238	0.0411912142788	0.00508562141579	4366.0	0.333
ENSG00000112242	0.0116297018464	0.154485131997	16954.0	0.033
ENSG00000112245	0.0	0.0149592482104	9143.0	0.62
ENSG00000112246	0.0551738894705	0.0072499200014	5668.0	0.531
ENSG00000112249	0.0182873655356	0.0256556048565	12065.0	0.745
ENSG00000112276	0.0113383930525	0.00368411205727	3433.0	0.618
ENSG00000112280	0.0921668288585	0.0239327942179	11686.0	0.691
ENSG00000112282	0.0197204019668	0.0504137825747	15004.0	0.55
ENSG00000112290	0.034396154082	0.0454484533189	14670.0	0.464
ENSG00000112293	0.0206180647005	0.00904521747366	6575.0	0.253
ENSG00000112294	0.165215482615	0.0273634454578	12411.0	0.262
ENSG00000112297	0.0237773783781	0.00757685826086	5848.0	0.961
ENSG00000112299	0.00520301245519	0.00520301245519	4458.0	0.089
ENSG00000112303	0.0	0.00109135615709	1208.0	0.442
ENSG00000112304	0.04154996214	0.00980472698292	6984.0	0.34
ENSG00000112305	0.0764998906849	0.0168516951254	9783.0	0.219
ENSG00000112306	0.0	0.0261314201082	12163.0	0.521
ENSG00000112308	0.0	0.00352739989874	3307.0	0.491
ENSG00000112312	0.00448675720006	0.0436401501329	14514.0	0.753
ENSG00000112319	0.103222703633	0.0130765471929	8405.0	0.674
ENSG00000112320	0.110915384914	0.0140222111653	8802.0	0.403
ENSG00000112333	0.0447300658248	0.0309858682172	13049.0	0.265
ENSG00000112335	5.15535803749e-06	0.0461895238682	14721.0	0.224
ENSG00000112339	0.0534133362326	0.0249957775004	11914.0	0.862
ENSG00000112343	0.0	0.0222496867944	11284.0	0.568
ENSG00000112357	0.212989850311	0.0495430865526	14944.0	0.54
ENSG00000112365	0.154096120457	0.0506014275604	15023.0	0.538
ENSG00000112367	0.185659182058	0.0244285391545	11791.0	0.432
ENSG00000112378	0.0186569178547	0.0186569178547	10348.0	0.343
ENSG00000112379	0.0280971691889	0.0139676826727	8780.0	0.564
ENSG00000112394	0.00823784066264	0.00165204951158	1583.0	0.797
ENSG00000112406	0.0	0.000961884596869	899.0	0.644
ENSG00000112414	0.149250363559	0.0159452724958	9478.0	0.47
ENSG00000112419	0.0	0.00638641898383	5140.0	0.557
ENSG00000112425	0.174426315042	0.0303782277666	12957.0	0.149
ENSG00000112486	0.0103482921926	0.0049853899438	4302.0	0.494
ENSG00000112499	5.16667106482e-06	0.00814689561198	6136.0	0.649
ENSG00000112511	0.0	0.0135404124017	8609.0	0.502
ENSG00000112514	0.0	0.00775357993804	5936.0	0.567
ENSG00000112530	0.0	0.0165026274929	9663.0	0.431
ENSG00000112531	0.0332016152237	0.0532411418478	15180.0	0.23
ENSG00000112539	0.0	0.00096460003875	983.0	0.346
ENSG00000112541	0.0207160197162	0.00437390113635	3878.0	0.274
ENSG00000112559	0.0470850044219	0.225660061642	17114.0	0.694
ENSG00000112561	0.00853398413105	0.0147964710143	9088.0	0.472
ENSG00000112562	0.0409323300356	0.00508978606869	4374.0	0.664
ENSG00000112576	0.0213231860849	0.0528864350949	15161.0	0.258
ENSG00000112578	5.0678123612e-06	0.0783546771573	16094.0	0.548
ENSG00000112584	0.0	0.00479599479205	4155.0	0.491
ENSG00000112592	0.121012703465	0.154713016608	16955.0	0.118
ENSG00000112599	0.0577211629795	0.0155930976876	9346.0	0.497
ENSG00000112619	0.0900081359292	0.0228034673611	11428.0	0.299
ENSG00000112624	0.0100695972776	0.00699872769195	5515.0	0.5
ENSG00000112640	0.156814755037	0.0511963967384	15066.0	0.377
ENSG00000112651	0.0	0.0155050774772	9321.0	0.291
ENSG00000112655	0.0564102278401	0.0158165890854	9428.0	0.667
ENSG00000112658	0.00122042092345	0.0783603498037	16095.0	0.616
ENSG00000112659	0.021434432781	0.0135373095403	8607.0	0.162
ENSG00000112667	0.0	0.00424455398848	3777.0	0.366
ENSG00000112679	0.0	0.00502036860533	4323.0	0.455
ENSG00000112685	0.0	0.0276488405107	12459.0	0.162
ENSG00000112695	0.0	0.00711955250951	5585.0	0.147
ENSG00000112697	0.0145493899614	0.0862436868307	16270.0	0.292
ENSG00000112699	0.0341902036327	0.00941032390693	6771.0	0.616
ENSG00000112701	5.14431992477e-06	0.00911774251399	6619.0	0.563
ENSG00000112706	0.0598923257973	0.00674910517384	5373.0	0.117
ENSG00000112715	0.0424374457359	0.0447338481133	14620.0	0.619
ENSG00000112739	0.0	0.030848533471	13031.0	0.208
ENSG00000112742	0.0	0.043954866973	14542.0	0.241
ENSG00000112759	0.0195237587188	0.00613106906446	5003.0	0.34
ENSG00000112761	0.0879188161417	0.0145094698695	8982.0	0.56
ENSG00000112763	0.0	0.0349315303861	13620.0	0.434
ENSG00000112769	0.0916309787572	0.0314520415415	13126.0	0.43
ENSG00000112773	0.0	0.0574464111244	15377.0	0.376
ENSG00000112782	0.0959881342996	0.0212907980206	11045.0	0.373
ENSG00000112787	0.0	0.00389230739933	3542.0	0.431
ENSG00000112799	0.0112925223901	0.00536546765188	4541.0	0.457
ENSG00000112812	0.00941677856011	0.00941677856011	6775.0	0.272
ENSG00000112818	0.0225604957581	0.0330942966173	13361.0	0.893
ENSG00000112837	0.0700492076936	0.0700492076936	15853.0	0.682
ENSG00000112851	0.0190742367217	0.0909594228109	16356.0	0.833
ENSG00000112855	0.0158001269759	0.0124726792325	8143.0	0.516
ENSG00000112874	0.0	0.00739609905061	5749.0	0.239
ENSG00000112877	0.0	0.0557974163821	15312.0	0.142
ENSG00000112893	0.0505810897728	0.0120870154783	7976.0	0.398
ENSG00000112902	0.00594353306468	0.00594353306468	4900.0	0.11
ENSG00000112936	0.00614285378108	0.00523841775313	4478.0	0.633
ENSG00000112941	0.0	0.00339150845828	3171.0	0.469
ENSG00000112964	0.118797921553	0.0471712129652	14797.0	0.615
ENSG00000112972	0.0	0.00941884485088	6776.0	0.476
ENSG00000112977	0.0265010778568	0.00797438613534	6046.0	0.662
ENSG00000112981	0.0364647899279	0.00723827190054	5658.0	0.87
ENSG00000112983	0.001133267964	0.0253763638533	12006.0	0.511
ENSG00000112984	0.0207688699414	0.0280146715278	12539.0	0.939
ENSG00000112992	0.0342982728567	0.0253334252916	11996.0	0.174
ENSG00000112996	0.0	0.055903455384	15317.0	0.166
ENSG00000113013	0.0117038264465	0.14184767903	16887.0	0.327
ENSG00000113048	0.0	0.0507441516679	15034.0	0.031
ENSG00000113068	0.0805883539068	0.0767589621708	16050.0	0.516
ENSG00000113070	0.0169201733786	0.015511170984	9324.0	0.561
ENSG00000113073	0.00114648001279	0.00114648001279	1249.0	0.915
ENSG00000113083	0.0370931663131	0.0369869532316	13893.0	0.395
ENSG00000113088	0.0	0.0102747644317	7194.0	0.44
ENSG00000113100	0.0	0.00706296198272	5551.0	0.835
ENSG00000113108	0.0	0.00776899267271	5946.0	0.463
ENSG00000113119	0.0	0.00680757046452	5403.0	0.455
ENSG00000113140	0.0990156855016	0.0405869939093	14247.0	0.847
ENSG00000113141	0.0	0.0363895614549	13828.0	0.475
ENSG00000113161	5.13937954432e-06	0.0315132003513	13137.0	0.51
ENSG00000113163	0.206961734027	0.035245576526	13668.0	0.185
ENSG00000113194	0.0	0.158544570642	16964.0	0.095
ENSG00000113196	0.017699010931	0.0165332644	9671.0	0.678
ENSG00000113205	0.0	0.000846865352632	554.0	0.512
ENSG00000113209	0.0	0.00330723492107	3101.0	0.672
ENSG00000113231	0.0927562606822	0.0927562606822	16388.0	0.225
ENSG00000113240	0.0	0.0157767609184	9417.0	0.718
ENSG00000113248	0.0	0.0198973819105	10704.0	0.251
ENSG00000113249	0.0397408860932	0.00860843984188	6362.0	0.538
ENSG00000113262	0.106497062405	0.0120592362817	7971.0	0.281
ENSG00000113263	0.0923803819198	0.0437642134906	14523.0	0.333
ENSG00000113269	0.0	0.0317553925722	13169.0	0.289
ENSG00000113272	0.0	0.00629758849417	5090.0	0.327
ENSG00000113273	0.296365010613	0.0392905018172	14117.0	0.404
ENSG00000113282	0.0	0.0564572650471	15344.0	0.147
ENSG00000113296	0.0360759895424	0.00584414699779	4841.0	0.216
ENSG00000113300	0.0196010980401	0.0184705629302	10293.0	0.684
ENSG00000113302	0.0233497181703	0.00983291703393	7001.0	0.423
ENSG00000113303	0.0	0.0584034637081	15422.0	0.525
ENSG00000113312	0.0	0.0421536236736	14388.0	0.307
ENSG00000113318	0.0327325178776	0.0232070254638	11518.0	0.191
ENSG00000113319	0.00147462262624	0.00641736606067	5164.0	0.387
ENSG00000113327	0.0511864789895	0.0118382534876	7866.0	0.276
ENSG00000113328	0.0238150762177	0.0374564773939	13937.0	0.125
ENSG00000113356	5.15535803749e-06	0.00228188163128	2231.0	0.52
ENSG00000113360	5.15545664872e-06	0.0334910640647	13412.0	0.466
ENSG00000113361	0.000498658697697	0.0046958721635	4097.0	0.935
ENSG00000113368	0.184759600686	0.0839832826881	16222.0	0.274
ENSG00000113369	0.0331706321604	0.0243036913663	11758.0	0.606
ENSG00000113384	0.0	0.0177863272314	10080.0	0.221
ENSG00000113387	0.0	0.0262622070425	12189.0	0.615
ENSG00000113389	0.0287067251371	0.00776735614247	5945.0	0.786
ENSG00000113391	0.0	0.00199072497758	2064.0	0.446
ENSG00000113396	0.0	0.011943492508	7920.0	0.424
ENSG00000113407	0.0	0.0326316528702	13307.0	0.225
ENSG00000113430	0.016075975033	0.00240817909235	2329.0	0.423
ENSG00000113441	0.0159213462935	0.0303127179976	12937.0	0.239
ENSG00000113448	0.0536041727486	0.0414135372987	14329.0	0.754
ENSG00000113456	5.15535803749e-06	0.0169618721186	9814.0	0.618
ENSG00000113460	0.0	0.037489807398	13942.0	0.25
ENSG00000113492	0.0246569923805	0.00600576011393	4927.0	0.253
ENSG00000113494	0.0703656575187	0.026905206268	12318.0	0.616
ENSG00000113504	0.0318231276791	0.0118593300447	7880.0	0.621
ENSG00000113520	0.0141004733551	0.00947184250628	6810.0	0.494
ENSG00000113522	0.232091852427	0.0972032164833	16459.0	0.125
ENSG00000113525	0.0186483558024	0.00497804326875	4296.0	0.453
ENSG00000113532	0.0025804149947	0.00302884127538	2880.0	0.734
ENSG00000113552	0.00788876683004	0.00945032361942	6791.0	0.853
ENSG00000113555	5.16667106482e-06	0.00108795302401	1203.0	0.511
ENSG00000113558	0.0	0.151801178032	16942.0	0.056
ENSG00000113569	0.0228499652676	0.0407024562331	14258.0	0.241
ENSG00000113575	0.0030681132411	0.198703438406	17067.0	0.538
ENSG00000113578	5.16667106482e-06	0.0292689210183	12768.0	0.604
ENSG00000113580	0.0433725447173	0.186923732604	17037.0	0.436
ENSG00000113583	0.0	0.00299567030018	2859.0	0.536
ENSG00000113593	0.0	0.00158537410517	1490.0	0.551
ENSG00000113594	0.185409560664	0.0404705173599	14233.0	0.476
ENSG00000113595	0.0	0.121581236001	16736.0	0.609
ENSG00000113597	0.0	0.0120715653415	7972.0	0.618
ENSG00000113600	0.0415615340038	0.00960662057151	6887.0	0.486
ENSG00000113615	0.0554782858336	0.0182373491587	10234.0	0.102
ENSG00000113621	0.0	0.0354279275614	13693.0	0.057
ENSG00000113638	0.0	0.00659290362787	5275.0	0.495
ENSG00000113643	0.169478880963	0.0486641805056	14897.0	0.13
ENSG00000113645	0.00492105046106	0.0348181992886	13603.0	0.427
ENSG00000113648	0.00895924341804	0.0486223943147	14889.0	0.188
ENSG00000113649	0.0	0.0594576609878	15470.0	0.759
ENSG00000113657	0.00799542056249	0.0174762898148	9989.0	0.474
ENSG00000113658	0.0268893165941	0.0629026711037	15608.0	0.608
