GENE	SCORE_UNRANKED_UNPROP	SCORE_UNRANKED_PROP	SCORE_RANKED_PROP	PVALUE
ENSG00000157216	0.0269594028841	0.0269753946849	12804.0	0.767
ENSG00000157219	0.00256421789082	0.00256421789082	165.0	0.757
ENSG00000157224	0.0	0.00851870877285	3541.0	0.283
ENSG00000157227	0.110191021049	0.0422263282963	15671.0	0.748
ENSG00000157240	0.00275757084689	0.0202077141584	10155.0	0.585
ENSG00000157259	0.0417306451013	0.0224621846992	11139.0	0.672
ENSG00000157303	0.0	0.0173476478714	8754.0	0.441
ENSG00000157306	0.0	0.0109185098871	4995.0	0.516
ENSG00000157322	0.0	0.01887151201	9518.0	0.291
ENSG00000157326	0.0160892214828	0.0195313524095	9835.0	0.504
ENSG00000157335	0.0	0.00372875920944	335.0	0.423
ENSG00000157349	0.0	0.0450421319333	15927.0	0.386
ENSG00000157350	0.0155396188083	0.00563590390779	1769.0	0.265
ENSG00000157353	0.0	0.00676875510275	2495.0	0.326
ENSG00000157368	0.0211685506868	0.00725006229504	2816.0	0.329
ENSG00000157379	0.0	0.0105353056916	4807.0	0.584
ENSG00000157388	0.110060424195	0.0219075836437	10910.0	0.274
ENSG00000157399	0.124742074501	0.0243609456651	11886.0	0.629
ENSG00000157404	0.100548342468	0.0553664215036	16537.0	0.479
ENSG00000157423	0.0	0.00564318491871	1778.0	0.434
ENSG00000157429	0.0	0.00512367812987	1418.0	0.697
ENSG00000157445	0.0125831279804	0.00672230296039	2468.0	0.827
ENSG00000157450	0.011166614214	0.030480115882	13722.0	0.898
ENSG00000157456	0.0365063878905	0.0238996872491	11699.0	0.304
ENSG00000157483	0.0532342384648	0.0292046672301	13385.0	0.558
ENSG00000157500	0.0224539998529	0.0450771584108	15930.0	0.425
ENSG00000157510	0.0	0.00538291175967	1555.0	0.927
ENSG00000157514	0.0201605881405	0.0254403785229	12274.0	0.737
ENSG00000157538	0.0	0.00704307802347	2680.0	0.158
ENSG00000157540	0.162377823525	0.0507533735469	16320.0	0.403
ENSG00000157542	0.253853581407	0.0393555888044	15334.0	0.154
ENSG00000157551	0.0140922090145	0.0114905429873	5351.0	0.276
ENSG00000157554	0.0210368754087	0.0401382223923	15436.0	0.408
ENSG00000157557	0.00665561318142	0.0274140306194	12934.0	0.43
ENSG00000157570	0.00901240976047	0.0053418952613	1523.0	0.413
ENSG00000157578	0.0	0.0093439930545	4062.0	0.413
ENSG00000157593	0.0	0.0168538080901	8478.0	0.117
ENSG00000157600	0.0	0.0107844673499	4932.0	0.173
ENSG00000157601	0.0	0.0277465187243	13017.0	0.64
ENSG00000157613	0.0186851119879	0.0234725567449	11525.0	0.459
ENSG00000157617	0.0	0.0106257152612	4864.0	0.266
ENSG00000157625	5.16667106482e-06	0.0179030393008	9043.0	0.59
ENSG00000157637	0.0720158434812	0.0207258585713	10397.0	0.375
ENSG00000157653	0.0157784458883	0.00738645169376	2905.0	0.482
ENSG00000157654	0.0	0.0105176315612	4794.0	0.583
ENSG00000157657	0.0	0.00788909437337	3173.0	0.433
ENSG00000157680	0.0	0.00721365345178	2791.0	0.415
ENSG00000157693	0.0	0.00579525453994	1904.0	0.547
ENSG00000157703	0.0	0.00470004280854	1268.0	0.458
ENSG00000157734	5.15254337702e-06	0.011776298583	5535.0	0.382
ENSG00000157741	0.0	0.00809188366653	3309.0	0.539
ENSG00000157764	0.141746136317	0.0468909367833	16077.0	0.372
ENSG00000157765	0.0869997340003	0.0129125011733	6234.0	0.671
ENSG00000157766	0.0672905772337	0.0353674424111	14742.0	0.728
ENSG00000157778	0.0	0.0161505404859	8091.0	0.526
ENSG00000157782	0.0	0.0146831098155	7263.0	0.217
ENSG00000157796	0.12063253321	0.0252413013312	12203.0	0.604
ENSG00000157800	0.0	0.00586103037821	1961.0	0.702
ENSG00000157823	0.0319245396737	0.0181574971726	9171.0	0.099
ENSG00000157827	0.0	0.0117663141985	5524.0	0.459
ENSG00000157828	0.0	0.003698144414	303.0	0.516
ENSG00000157833	0.0	0.00915840494073	3939.0	0.583
ENSG00000157837	0.0265187591057	0.00675699365312	2490.0	0.685
ENSG00000157851	0.0301196096616	0.0235407724005	11558.0	0.237
ENSG00000157856	0.128487379124	0.0184809314774	9331.0	0.237
ENSG00000157869	0.0477464605662	0.0089568794934	3813.0	0.301
ENSG00000157870	0.0	0.0121629552664	5763.0	0.399
ENSG00000157873	0.0070204917543	0.0395138031921	15359.0	0.42
ENSG00000157881	0.0	0.00957774905891	4182.0	0.438
ENSG00000157884	0.0	0.00518617842563	1447.0	0.618
ENSG00000157895	0.0	0.0113493228922	5257.0	0.573
ENSG00000157911	0.231713818985	0.0455076350968	15961.0	0.111
ENSG00000157916	0.0151660493001	0.0238473920633	11685.0	0.327
ENSG00000157927	0.0	0.0239056353313	11702.0	0.444
ENSG00000157933	0.300908864988	0.0623896266117	16728.0	0.437
ENSG00000157954	0.0	0.0271658979141	12862.0	0.189
ENSG00000157978	0.0472686410589	0.0210254480926	10538.0	0.336
ENSG00000157985	0.0400950375541	0.0192842791938	9732.0	0.786
ENSG00000158006	0.0377985859242	0.0377985859242	15123.0	0.087
ENSG00000158008	0.0	0.00537842363867	1553.0	0.648
ENSG00000158014	0.0252309329742	0.014212828134	6968.0	0.646
ENSG00000158019	0.0241426613458	0.0294701032394	13465.0	0.657
ENSG00000158022	0.0105333549902	0.0476159973362	16137.0	0.261
ENSG00000158023	0.0	0.00431434475788	1058.5	0.491
ENSG00000158042	0.0	0.0155924636122	7782.0	0.308
ENSG00000158050	0.0183722773653	0.00897875847741	3833.0	0.676
ENSG00000158055	0.063795728023	0.0198085319531	9967.0	0.717
ENSG00000158062	0.0	0.0250036538507	12123.0	0.766
ENSG00000158079	0.00475897419665	0.00475897419665	1295.0	0.744
ENSG00000158089	0.0	0.00849540288374	3530.0	0.679
ENSG00000158092	5.16667106482e-06	0.0751440081639	16956.0	0.501
ENSG00000158104	0.0739238230611	0.0182008235064	9189.0	0.712
ENSG00000158106	0.0	0.0131276473273	6349.0	0.397
ENSG00000158109	0.0	0.00478420117273	1304.0	0.418
ENSG00000158122	0.0	0.00625831613021	2201.0	0.616
ENSG00000158125	0.061944272036	0.012858060471	6204.0	0.685
ENSG00000158156	0.0	0.00573005524598	1854.5	0.452
ENSG00000158158	0.189557911875	0.0295348356395	13479.0	0.356
ENSG00000158161	0.042198765985	0.0210753808992	10556.0	0.722
ENSG00000158163	0.0	0.00740923584715	2918.0	0.524
ENSG00000158169	0.142399312094	0.0514182128141	16356.0	0.688
ENSG00000158186	0.00870621527879	0.0176053454765	8895.0	0.782
ENSG00000158195	0.0133257607994	0.0279175308015	13071.0	0.614
ENSG00000158201	0.0	0.00811604651654	3331.0	0.338
ENSG00000158220	0.0142631207785	0.00775339756238	3094.0	0.465
ENSG00000158234	0.0536852567209	0.0115113534037	5358.0	0.22
ENSG00000158246	0.0	0.00941910677473	4096.0	0.419
ENSG00000158270	0.0	0.0190003529194	9587.0	0.536
ENSG00000158290	0.159988749692	0.0887916760914	17074.0	0.576
ENSG00000158301	0.0	0.0348442190891	14656.0	0.285
ENSG00000158315	0.0	0.00639502238522	2282.0	0.434
ENSG00000158321	0.159997269663	0.0348644703028	14660.0	0.398
ENSG00000158352	0.0839565308402	0.0839565308402	17042.0	0.623
ENSG00000158373	0.0	0.0139419216112	6811.0	0.634
ENSG00000158402	5.16667106482e-06	0.0262278033741	12555.0	0.305
ENSG00000158411	0.0	0.0160354604228	8032.0	0.502
ENSG00000158417	0.0	0.025651977616	12358.0	0.393
ENSG00000158423	0.0	0.0102503602688	4616.0	0.264
ENSG00000158428	0.0	0.0122291999267	5802.0	0.51
ENSG00000158435	0.0	0.0151407029513	7511.0	0.523
ENSG00000158445	0.0528593475332	0.0294412533272	13454.0	0.225
ENSG00000158457	0.0391566555222	0.0123853437053	5899.0	0.282
ENSG00000158458	0.0174527114375	0.00897034382969	3825.0	0.29
ENSG00000158467	0.0	0.0191707343922	9671.0	0.609
ENSG00000158470	0.0112335040434	0.0137028715848	6695.0	0.769
ENSG00000158473	0.0149232079377	0.0148000526569	7333.0	0.629
ENSG00000158477	0.0	0.00898953886239	3839.0	0.455
ENSG00000158480	0.00735341755569	0.0225910451343	11176.0	0.461
ENSG00000158483	0.0	0.00713152109207	2733.0	0.189
ENSG00000158485	0.0	0.038522476227	15230.0	0.102
ENSG00000158486	0.0	0.00405153601563	688.5	0.728
ENSG00000158488	0.0	0.00534151147923	1522.0	0.566
ENSG00000158516	0.00860700564082	0.00860700564082	3596.0	0.789
ENSG00000158517	0.122239148673	0.0461862230111	16017.0	0.349
ENSG00000158526	0.0985178342294	0.0209331453662	10493.0	0.401
ENSG00000158528	0.00608173150632	0.021681072499	10804.0	0.876
ENSG00000158545	0.0	0.0189240198083	9544.0	0.464
ENSG00000158552	0.0	0.0178121629734	8997.0	0.288
ENSG00000158555	0.0109139227456	0.0121583706894	5760.0	0.596
ENSG00000158560	0.0	0.0291842817471	13378.0	0.282
ENSG00000158571	0.0	0.0124222445252	5927.0	0.421
ENSG00000158578	0.106320323684	0.0216497640995	10784.0	0.384
ENSG00000158604	0.0	0.0118815182325	5594.0	0.522
ENSG00000158615	0.0290507120854	0.016150683862	8093.0	0.499
ENSG00000158636	0.0	0.0219298253524	10917.0	0.348
ENSG00000158639	0.0	0.00433791499264	1083.0	0.204
ENSG00000158669	0.0125133509179	0.0171991909523	8676.0	0.219
ENSG00000158683	0.0182760852273	0.0182760852273	9238.0	0.513
ENSG00000158691	0.0	0.0120071652623	5667.0	0.539
ENSG00000158710	0.0	0.0260488136302	12500.0	0.364
ENSG00000158711	0.0423304684041	0.0185468275499	9366.0	0.499
ENSG00000158714	0.00772637592751	0.00772637592751	3081.0	0.511
ENSG00000158716	0.0	0.0218132549749	10872.0	0.101
ENSG00000158717	0.0	0.0279170320885	13070.0	0.356
ENSG00000158747	0.0	0.00855293293525	3561.0	0.59
ENSG00000158748	0.0200861211663	0.026356934006	12613.0	0.429
ENSG00000158764	0.0	0.00813697572672	3348.0	0.6
ENSG00000158769	0.0097986759978	0.0243342019145	11876.0	0.327
ENSG00000158773	0.0680094649606	0.0403092228195	15451.0	0.214
ENSG00000158792	0.0	0.0077537262984	3096.0	0.282
ENSG00000158793	0.0115564400362	0.0141318326319	6918.0	0.033
ENSG00000158796	0.0581619520347	0.0303958622518	13699.0	0.56
ENSG00000158805	0.0	0.00707360295034	2696.0	0.271
ENSG00000158806	0.00123308745279	0.00831124594875	3436.0	0.955
ENSG00000158813	0.0672882132916	0.0440374884919	15848.0	0.488
ENSG00000158815	0.0365398470792	0.0165874213629	8342.0	0.783
ENSG00000158825	0.0	0.0127836183543	6155.0	0.535
ENSG00000158828	0.109007231178	0.0434324809477	15801.0	0.268
ENSG00000158850	0.0	0.02626138995	12576.0	0.111
ENSG00000158856	0.00697810671617	0.0220970903165	10994.0	0.389
ENSG00000158859	0.0103718401955	0.0195869622174	9868.0	0.573
ENSG00000158863	0.0	0.0127661472938	6144.0	0.553
ENSG00000158864	0.262968104961	0.0681628735131	16838.0	0.083
ENSG00000158865	0.0	0.00376726254654	359.0	0.601
ENSG00000158869	0.0110983114897	0.0151858575208	7537.0	0.487
ENSG00000158874	0.066486411514	0.028006144296	13090.0	0.407
ENSG00000158882	0.0	0.00918242420908	3962.0	0.747
ENSG00000158887	0.104417136818	0.0202426526755	10173.0	0.378
ENSG00000158901	0.0	0.00396980625941	583.5	0.588
ENSG00000158941	0.0273487947362	0.0425613677132	15710.0	0.122
ENSG00000158955	0.0203998947162	0.0145697350116	7189.0	0.471
ENSG00000158966	0.0	0.0126162247561	6051.0	0.343
ENSG00000158985	0.0	0.0142215279585	6975.0	0.496
ENSG00000158987	0.0332265026492	0.0210335823959	10545.0	0.505
ENSG00000159023	0.0575415717189	0.0569449360556	16589.0	0.412
ENSG00000159055	0.00731410316393	0.0184038463166	9303.0	0.216
ENSG00000159063	0.247114996952	0.0372076585738	15047.0	0.006
ENSG00000159069	0.0	0.0253691763637	12253.0	0.339
ENSG00000159079	0.0727880857821	0.0353777529214	14746.0	0.501
ENSG00000159082	0.111309958644	0.0332503225532	14354.0	0.389
ENSG00000159086	0.0	0.0129105449005	6232.0	0.456
ENSG00000159110	0.0135904889075	0.0208014609805	10443.0	0.435
ENSG00000159111	0.0	0.0163740751441	8218.0	0.283
ENSG00000159128	0.00628350173714	0.0141376908936	6921.0	0.586
ENSG00000159131	0.00574051984495	0.0204680338166	10285.0	0.498
ENSG00000159140	0.0	0.0212802265273	10650.0	0.463
ENSG00000159147	0.0	0.00554932623961	1671.0	0.46
ENSG00000159164	0.0120892072203	0.01370609902	6697.0	0.648
ENSG00000159166	0.0	0.0103791720326	4719.0	0.667
ENSG00000159167	5.16667106482e-06	5.16667106482e-06	88.5	0.566
ENSG00000159173	0.0	0.014749219383	7302.0	0.497
ENSG00000159176	0.018125780351	0.0148259162669	7343.0	0.077
ENSG00000159184	0.0606478918365	0.0259233201709	12451.0	0.717
ENSG00000159189	0.00576414650476	0.0134501471741	6538.0	0.896
ENSG00000159197	0.041550423781	0.0121757199	5768.0	0.55
ENSG00000159199	0.0	0.0133598800646	6486.0	0.171
ENSG00000159200	0.0176052660943	0.0192889031822	9734.0	0.32
ENSG00000159202	0.0	0.0294831601941	13468.0	0.573
ENSG00000159208	0.00447256419972	0.00945606680087	4115.0	0.529
ENSG00000159210	0.00535177601015	0.018324819643	9259.0	0.457
ENSG00000159212	0.0	0.0119884371428	5650.0	0.344
ENSG00000159214	0.0	0.00971643113197	4277.0	0.432
ENSG00000159216	0.0619775082928	0.0456929539565	15981.0	0.378
ENSG00000159217	0.0343004677914	0.0392188763949	15315.0	0.756
ENSG00000159224	5.16667106482e-06	0.00916459941401	3945.0	0.68
ENSG00000159228	0.0	0.0276939198551	13000.0	0.365
ENSG00000159231	0.0	0.0168024139816	8456.0	0.414
ENSG00000159248	0.0173265881546	0.0173265881546	8747.0	0.411
ENSG00000159251	0.0405371685034	0.0419849388841	15641.0	0.388
ENSG00000159256	0.000130323465576	0.0178878726982	9035.0	0.188
ENSG00000159259	0.0	0.0227906779105	11262.0	0.636
ENSG00000159261	0.127640225279	0.127640225279	17219.0	0.222
ENSG00000159263	0.0717375068729	0.0284240451048	13175.0	0.214
ENSG00000159267	0.110280580593	0.0208344161464	10456.0	0.353
ENSG00000159289	0.0	0.00401476597817	657.5	0.565
ENSG00000159307	0.023107721912	0.0173577440735	8761.0	0.547
ENSG00000159314	0.0	0.00714099746186	2744.0	0.529
ENSG00000159322	0.0239378015337	0.0162059635256	8119.0	0.343
ENSG00000159335	0.0	0.0147175816745	7283.0	0.532
ENSG00000159337	0.0	0.00418223343678	899.0	0.538
ENSG00000159339	0.0	0.0139273311177	6803.0	0.517
ENSG00000159346	0.0270946755586	0.0195918810166	9870.0	0.452
ENSG00000159348	0.0	0.0152873699635	7612.0	0.198
ENSG00000159352	0.0021064600192	0.0493995192582	16242.0	0.249
ENSG00000159363	0.110537671787	0.0478993123899	16158.0	0.269
ENSG00000159374	0.011467861442	0.0078695890123	3162.0	0.622
ENSG00000159377	0.0	0.0329899005801	14296.0	0.373
ENSG00000159387	0.0311752458002	0.0311752458002	13882.0	0.515
ENSG00000159388	0.0117155806004	0.0207565570349	10415.0	0.662
ENSG00000159399	0.00852534284488	0.0215088987038	10729.0	0.528
ENSG00000159403	0.10682052359	0.0239228847367	11710.0	0.581
ENSG00000159409	0.0030031369886	0.0133267499711	6461.0	0.593
ENSG00000159423	0.0225314890939	0.0120423454058	5696.0	0.681
ENSG00000159433	0.0	0.0123760412551	5894.0	0.108
ENSG00000159445	0.0140128241543	0.00599826213478	2057.0	0.348
ENSG00000159450	0.0	0.0053141266326	1502.0	0.65
ENSG00000159459	0.191153102552	0.0525824148029	16413.0	0.535
ENSG00000159461	0.0363462434142	0.0480544846688	16167.0	0.114
ENSG00000159479	0.0	0.0289412515874	13308.0	0.524
ENSG00000159496	0.0	0.0096077751316	4206.0	0.577
ENSG00000159516	0.0	0.00380375388682	391.0	0.762
ENSG00000159527	0.0316349373831	0.0122958463477	5842.0	0.526
ENSG00000159556	0.00732404267153	0.0153145817684	7627.0	0.696
ENSG00000159579	0.0	0.0137681596455	6725.0	0.499
ENSG00000159588	0.0	0.00877059517833	3687.0	0.583
ENSG00000159592	0.0	0.011308957634	5236.0	0.577
ENSG00000159593	0.004852109303	0.0180658302793	9119.0	0.194
ENSG00000159618	0.0	0.00360158093548	259.5	0.567
ENSG00000159625	0.0	0.00574120243003	1870.0	0.629
ENSG00000159640	0.0572433737154	0.0207857289581	10430.0	0.566
ENSG00000159650	0.104694504678	0.104694504678	17153.0	0.353
ENSG00000159658	0.0	0.00784927498695	3151.0	0.558
ENSG00000159674	0.0070757063778	0.0044037994373	1122.0	0.45
ENSG00000159685	0.0	0.0142131009269	6969.0	0.175
ENSG00000159692	0.00481277273897	0.055114166798	16527.0	0.445
ENSG00000159720	0.0281566399134	0.0249115518161	12084.0	0.83
ENSG00000159723	0.0602219773	0.024449789318	11917.0	0.479
ENSG00000159733	0.0171130490185	0.00668998292517	2449.0	0.567
ENSG00000159753	0.0207960422691	0.0116375742329	5446.0	0.634
ENSG00000159763	0.0362477327116	0.0197467266364	9934.0	0.551
ENSG00000159784	0.0	0.00871639686245	3664.0	0.472
ENSG00000159788	5.16667106482e-06	0.0220329475109	10967.0	0.28
ENSG00000159792	0.00910020011298	0.0119313032773	5622.0	0.694
ENSG00000159840	0.00278012890245	0.0307294923935	13783.0	0.88
ENSG00000159842	0.0	0.0158526710192	7926.0	0.357
ENSG00000159873	0.0	0.0111976061072	5164.0	0.661
ENSG00000159882	0.0	0.00932478985282	4047.0	0.407
ENSG00000159884	0.0	0.00688342211048	2573.0	0.528
ENSG00000159899	0.0870212617244	0.0202878979341	10201.0	0.718
ENSG00000159915	0.0	0.00655302167104	2375.0	0.183
ENSG00000159917	0.0	0.00986941301733	4389.0	0.224
ENSG00000159921	0.12881600176	0.0316443726409	13997.0	0.563
ENSG00000159958	0.0651287047601	0.0162688442092	8155.0	0.494
ENSG00000160007	0.0260285774395	0.0186057693574	9395.0	0.943
ENSG00000160013	0.0324862088559	0.0230746102484	11371.0	0.376
ENSG00000160014	0.00406376172153	0.0804418405091	17016.0	0.382
ENSG00000160049	0.0156397429152	0.0257970523286	12410.0	0.304
ENSG00000160050	0.153172081576	0.0212194606158	10622.0	0.501
ENSG00000160055	0.0	0.00638294859525	2279.0	0.412
ENSG00000160058	0.0	0.00792384805712	3199.0	0.455
ENSG00000160062	0.0	0.0277721875515	13030.0	0.535
ENSG00000160072	0.0	0.0235952519267	11573.0	0.103
ENSG00000160075	0.0	0.0138799020408	6783.0	0.475
ENSG00000160087	0.0	0.0165630611259	8331.0	0.311
ENSG00000160094	0.0	0.00583532129453	1932.0	0.52
ENSG00000160097	0.0	0.00846356404379	3518.0	0.252
ENSG00000160111	0.0	0.00794823423188	3216.0	0.686
ENSG00000160113	0.00732180807559	0.024507548018	11942.0	0.562
ENSG00000160124	0.0	0.00686351209186	2555.0	0.416
ENSG00000160131	0.0494769265231	0.0228496309109	11292.0	0.204
ENSG00000160145	0.089980170287	0.0308568994219	13806.0	0.295
ENSG00000160161	0.0	0.0044359024259	1134.0	0.34
ENSG00000160179	0.0367120862745	0.01979588151	9963.0	0.318
ENSG00000160180	0.00985791964099	0.008876911021	3755.0	0.869
ENSG00000160181	0.00753130159043	0.00637254654926	2276.0	0.83
ENSG00000160182	0.0269901053	0.0234356321468	11511.0	0.219
ENSG00000160183	0.157384812727	0.0252837564389	12220.0	0.238
ENSG00000160185	5.16667106482e-06	0.0211952789827	10611.0	0.315
ENSG00000160188	0.0916605889939	0.0131391752446	6354.0	0.487
ENSG00000160190	0.0	0.0043146406502	1065.5	0.339
ENSG00000160191	0.00479022516893	0.0175790532128	8876.0	0.673
ENSG00000160193	0.0	0.0113003283981	5228.0	0.697
ENSG00000160194	0.0	0.0365555333534	14952.0	0.098
ENSG00000160199	0.0210198978249	0.0242356443263	11842.0	0.734
ENSG00000160200	0.281854546351	0.0506245556929	16310.0	0.189
ENSG00000160201	0.0	0.0312177244805	13897.0	0.576
ENSG00000160202	0.107081075908	0.0332703058822	14361.0	0.539
ENSG00000160207	0.0301838241392	0.0109479079384	5004.0	0.771
ENSG00000160208	0.0	0.0300144759457	13598.0	0.836
ENSG00000160209	5.15535803749e-06	0.0155760811774	7773.0	0.422
ENSG00000160211	0.0752941090077	0.0205477773452	10314.0	0.48
ENSG00000160213	0.18788314652	0.0399947685659	15413.0	0.267
ENSG00000160214	0.0	0.0176060633282	8896.0	0.557
ENSG00000160216	0.0267291122869	0.0187426835352	9457.0	0.081
ENSG00000160218	0.0	0.0182717502389	9236.0	0.654
ENSG00000160219	5.16667106482e-06	0.0140211387231	6866.0	0.677
ENSG00000160221	0.0	0.00683151402178	2531.0	0.328
ENSG00000160223	0.0219198435584	0.0137621928689	6724.0	0.364
ENSG00000160224	0.129445691726	0.0499468753446	16273.0	0.573
ENSG00000160226	0.0	0.0133672820451	6492.0	0.688
ENSG00000160233	0.0	0.00426087946067	1026.0	0.636
ENSG00000160255	0.101697632053	0.043960245815	15841.0	0.42
ENSG00000160256	0.0	0.0138375262025	6759.0	0.289
ENSG00000160271	0.00868387712124	0.0240511508732	11763.0	0.231
ENSG00000160282	0.0395027735516	0.00949405705993	4137.0	0.841
ENSG00000160284	0.0	0.0142278560923	6978.0	0.676
ENSG00000160285	0.035085504246	0.0146519291402	7241.0	0.492
ENSG00000160293	0.0378786567796	0.0409455370396	15530.0	0.68
ENSG00000160294	5.13302781652e-06	0.0235661231072	11568.0	0.453
ENSG00000160298	0.0	0.00663868908722	2425.0	0.427
ENSG00000160299	0.159689528375	0.0472959636294	16109.0	0.482
ENSG00000160305	0.0	0.0277809970646	13034.0	0.589
ENSG00000160307	0.00507553795185	0.0266058938171	12692.0	0.293
ENSG00000160310	0.0132151775071	0.0347982505022	14638.0	0.564
ENSG00000160321	0.0	0.00473505360362	1290.0	0.838
ENSG00000160339	0.0	0.0125995884435	6047.0	0.71
ENSG00000160345	0.0048720949361	0.00430629153556	1047.0	0.452
ENSG00000160349	0.0	0.0149496425879	7422.0	0.123
ENSG00000160352	0.0	0.00819419261311	3380.0	0.653
ENSG00000160360	0.0274193685351	0.0274193685351	12937.0	0.229
ENSG00000160392	0.0	0.0152453579979	7576.0	0.271
ENSG00000160396	0.0	0.0253903002448	12258.0	0.068
ENSG00000160401	0.0	0.00449564486233	1168.0	0.595
ENSG00000160404	0.0	0.00863644387759	3617.0	0.239
ENSG00000160408	0.0	0.00919076217925	3964.0	0.318
ENSG00000160410	0.0	0.018893822727	9525.0	0.621
ENSG00000160439	0.0	0.0175819309947	8879.0	0.27
ENSG00000160445	0.0	0.0208011687074	10442.0	0.609
ENSG00000160446	0.0	0.00411260480843	789.0	0.636
ENSG00000160447	5.16667106482e-06	0.0217556724006	10843.0	0.294
ENSG00000160460	0.0372083026683	0.0211230214998	10576.0	0.219
ENSG00000160469	5.16667106482e-06	0.011576688784	5407.0	0.621
ENSG00000160471	0.0	0.00560168803647	1716.0	0.915
ENSG00000160472	5.16667106482e-06	0.00716861656068	2758.0	0.598
ENSG00000160505	0.0	0.0117107290835	5489.0	0.638
ENSG00000160551	0.0	0.014193061584	6954.0	0.726
ENSG00000160563	0.0	0.0228216510908	11282.0	0.439
ENSG00000160570	0.0	0.0136213856086	6640.0	0.495
ENSG00000160584	0.0627317499318	0.0244158667207	11905.0	0.553
ENSG00000160588	0.0695282128497	0.0138113770025	6753.0	0.386
ENSG00000160593	0.0	0.00461479361843	1209.0	0.264
ENSG00000160602	0.0814813070151	0.0350675484895	14687.0	0.589
ENSG00000160606	0.0	0.00776548729305	3101.0	0.47
ENSG00000160613	0.0	0.0110616757144	5082.0	0.56
ENSG00000160633	0.0533556577934	0.0352255416367	14720.0	0.61
ENSG00000160654	0.0889158689291	0.0187470031603	9459.0	0.385
ENSG00000160678	0.0142553322189	0.0260015386214	12483.0	0.187
ENSG00000160679	0.0	0.0261928326861	12548.0	0.539
ENSG00000160683	0.0182734738398	0.0177176917284	8944.0	0.489
ENSG00000160685	0.010672212591	0.0242458509098	11846.0	0.469
ENSG00000160688	0.0132870021344	0.0205963695445	10326.0	0.587
ENSG00000160691	0.0159445592225	0.0730901970845	16915.0	0.563
ENSG00000160695	0.0	0.0290427913382	13346.0	0.166
ENSG00000160703	0.0339850565348	0.0219519156838	10931.0	0.319
ENSG00000160710	0.106695296075	0.0431394328097	15772.0	0.256
ENSG00000160712	0.0163139068226	0.0187866669696	9473.0	0.372
ENSG00000160714	0.0123143349938	0.0153414870667	7647.0	0.766
ENSG00000160716	0.0938494315697	0.0270465728167	12831.0	0.261
ENSG00000160741	0.0155066299848	0.021214364968	10619.0	0.202
ENSG00000160746	0.162470116123	0.0239291213179	11712.0	0.12
ENSG00000160752	0.0	0.0133650171394	6490.0	0.488
ENSG00000160753	0.0	0.0167532056599	8428.0	0.472
ENSG00000160781	0.000830747728328	0.00423873110422	1009.0	0.451
ENSG00000160783	0.0	0.0279333507236	13076.0	0.365
ENSG00000160785	0.0	0.0070917573141	2706.0	0.692
ENSG00000160789	0.137291871947	0.0779746639258	16987.0	0.468
ENSG00000160791	0.0282241924399	0.0344966959061	14589.0	0.527
ENSG00000160796	0.133167256288	0.0228055580124	11274.0	0.203
ENSG00000160799	0.0	0.0169907084714	8549.0	0.523
ENSG00000160801	0.121340191052	0.0525904781006	16414.0	0.42
ENSG00000160803	0.0	0.0578153284137	16614.0	0.319
ENSG00000160808	0.0225529102498	0.0125503489535	6005.0	0.498
ENSG00000160813	5.12144021856e-06	0.0100319599061	4477.0	0.528
ENSG00000160818	0.0	0.0181200946441	9147.0	0.403
ENSG00000160844	0.0	0.00536800739723	1544.0	0.679
ENSG00000160856	0.0	0.00967497961832	4253.0	0.476
ENSG00000160862	0.0433854088919	0.0189445125272	9561.0	0.148
ENSG00000160867	0.0409742692181	0.0364319679127	14929.0	0.674
ENSG00000160868	0.0	0.0171741348621	8661.0	0.701
ENSG00000160870	5.16667106482e-06	5.16667106482e-06	88.5	0.566
ENSG00000160877	0.0167824820684	0.0230783410744	11376.0	0.682
ENSG00000160882	0.0691464170976	0.0243212360853	11870.0	0.519
ENSG00000160883	0.0	0.0195809313246	9862.0	0.725
ENSG00000160888	0.0	0.0238378543221	11680.0	0.27
ENSG00000160908	0.021087006804	0.0108149554011	4945.0	0.078
ENSG00000160917	0.0	0.0165950899566	8345.0	0.528
ENSG00000160932	0.0269230568436	0.0104043221397	4732.0	0.564
ENSG00000160949	0.0	0.0180680581484	9122.0	0.313
ENSG00000160951	0.0160005110215	0.013337884955	6466.0	0.482
ENSG00000160953	0.0	0.0139877100165	6845.0	0.482
ENSG00000160957	0.208350851726	0.0396193946569	15367.0	0.478
ENSG00000160959	0.0	0.0106521413744	4874.0	0.519
ENSG00000160961	0.0	0.00832987006835	3448.0	0.424
ENSG00000160963	0.0	0.00763490180909	3035.0	0.646
ENSG00000160972	0.0	0.0189371761912	9555.0	0.788
ENSG00000160973	0.0918745560653	0.0395415277707	15361.0	0.365
ENSG00000160991	0.0	0.0102510359341	4618.0	0.758
ENSG00000160993	5.15535803749e-06	0.00571748157707	1843.0	0.693
ENSG00000160994	0.0	0.00411298076318	791.0	0.548
ENSG00000160999	0.0167692196103	0.0252221173875	12198.0	0.489
ENSG00000161010	0.0135521712257	0.00555007640073	1672.0	0.594
ENSG00000161011	0.0536895328296	0.0731146097949	16916.0	0.76
ENSG00000161013	0.0193154300659	0.0112812155674	5213.0	0.24
ENSG00000161016	0.0	0.0403622742821	15460.0	0.538
